round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,,,25,100,1.0,0,0.09,1990.45
2,,,25,100,1.0,0,0.16,1990.45
3,,,25,100,1.0,0,0.08,1990.57
4,,,25,100,1.0,0,0.09,1990.57
5,0.1,2.316224531555176,25,100,1.0,0,0.1,1990.57
6,,,25,100,1.0,0,0.08,1990.57
7,,,25,100,1.0,0,0.09,1990.57
8,,,25,100,1.0,0,0.08,1990.57
9,,,25,100,1.0,0,0.11,1990.57
10,0.1,2.3221443115234375,25,100,1.0,0,0.07,1990.57
11,,,25,100,1.0,0,0.09,1990.57
12,,,25,100,1.0,0,0.08,1990.57
13,,,25,100,1.0,0,0.1,1990.57
14,,,25,100,1.0,0,0.08,1990.57
15,0.1286,2.2629806140899658,25,100,1.0,0,0.08,1990.57
16,,,25,100,1.0,0,0.08,1990.57
17,,,25,100,1.0,0,0.2,1990.57
18,,,25,100,1.0,0,0.08,1990.57
19,,,25,100,1.0,0,0.11,1990.57
20,0.1807,2.2212399909973146,25,100,1.0,0,0.08,1990.57
21,,,25,100,1.0,0,0.08,1990.57
22,,,25,100,1.0,0,0.07,1990.57
23,,,25,100,1.0,0,0.07,1990.57
24,,,25,100,1.0,0,0.08,1990.57
25,0.2026,2.10896750793457,25,100,1.0,0,0.1,1990.57
26,,,25,100,1.0,0,0.08,1990.57
27,,,25,100,1.0,0,0.12,1990.57
28,,,25,100,1.0,0,0.08,1990.57
29,,,25,100,1.0,0,0.1,1990.57
30,0.2631,2.037754240608215,25,100,1.0,0,0.08,1990.57
31,,,25,100,1.0,0,0.08,1990.57
32,,,25,100,1.0,0,0.08,1990.57
33,,,25,100,1.0,0,0.07,1990.57
34,,,25,100,1.0,0,0.08,1990.57
35,0.2524,2.014987936210632,25,100,1.0,0,0.09,1990.57
36,,,25,100,1.0,0,0.1,1990.57
37,,,25,100,1.0,0,0.07,1990.57
38,,,25,100,1.0,0,0.07,1990.57
39,,,25,100,1.0,0,0.08,1990.57
40,0.2941,1.9640946296691895,25,100,1.0,0,0.09,1990.57
41,,,25,100,1.0,0,0.08,1990.57
42,,,25,100,1.0,0,0.09,1990.57
43,,,25,100,1.0,0,0.1,1990.57
44,,,25,100,1.0,0,0.07,1990.57
45,0.3068,1.9419860710144043,25,100,1.0,0,0.1,1990.57
46,,,25,100,1.0,0,0.08,1990.57
47,,,25,100,1.0,0,0.13,1990.57
48,,,25,100,1.0,0,0.1,1990.57
49,,,25,100,1.0,0,0.08,1990.57
50,0.2876,1.923544425392151,25,100,1.0,0,0.08,1990.57
51,,,25,100,1.0,0,0.08,1990.57
52,,,25,100,1.0,0,0.08,1990.57
53,,,25,100,1.0,0,0.07,1990.57
54,,,25,100,1.0,0,0.1,1990.57
55,0.3094,1.8731392417907715,25,100,1.0,0,0.09,1990.57
56,,,25,100,1.0,0,0.09,1990.57
57,,,25,100,1.0,0,0.08,1990.57
58,,,25,100,1.0,0,0.08,1990.57
59,,,25,100,1.0,0,0.08,1990.57
60,0.2973,1.842615816116333,25,100,1.0,0,0.1,1990.57
61,,,25,100,1.0,0,0.09,1990.57
62,,,25,100,1.0,0,0.08,1990.57
63,,,25,100,1.0,0,0.1,1990.57
64,,,25,100,1.0,0,0.08,1990.57
65,0.3078,1.8419937921524048,25,100,1.0,0,0.08,1990.57
66,,,25,100,1.0,0,0.11,1990.57
67,,,25,100,1.0,0,0.08,1990.57
68,,,25,100,1.0,0,0.08,1990.57
69,,,25,100,1.0,0,0.08,1990.57
70,0.3676,1.735930107498169,25,100,1.0,0,0.08,1990.57
71,,,25,100,1.0,0,0.08,1990.57
72,,,25,100,1.0,0,0.08,1990.57
73,,,25,100,1.0,0,0.07,1990.57
74,,,25,100,1.0,0,0.07,1990.57
75,0.3836,1.6985780439376832,25,100,1.0,0,0.08,1990.57
76,,,25,100,1.0,0,0.09,1990.57
77,,,25,100,1.0,0,0.1,1990.57
78,,,25,100,1.0,0,0.08,1990.57
79,,,25,100,1.0,0,0.09,1990.57
80,0.396,1.6654993017196655,25,100,1.0,0,0.08,1990.57
81,,,25,100,1.0,0,0.08,1990.57
82,,,25,100,1.0,0,0.08,1990.57
83,,,25,100,1.0,0,0.08,1990.57
84,,,25,100,1.0,0,0.1,1990.57
85,0.401,1.6427686056137085,25,100,1.0,0,0.09,1990.57
86,,,25,100,1.0,0,0.09,1990.57
87,,,25,100,1.0,0,0.08,1990.57
88,,,25,100,1.0,0,0.13,1990.57
89,,,25,100,1.0,0,0.09,1990.57
90,0.4154,1.6300722646713257,25,100,1.0,0,0.08,1990.57
91,,,25,100,1.0,0,0.08,1990.57
92,,,25,100,1.0,0,0.07,1990.57
93,,,25,100,1.0,0,0.07,1990.57
94,,,25,100,1.0,0,0.08,1990.57
95,0.4043,1.656974171447754,25,100,1.0,0,0.12,1990.57
96,,,25,100,1.0,0,0.08,1990.57
97,,,25,100,1.0,0,0.08,1990.57
98,,,25,100,1.0,0,0.08,1990.57
99,,,25,100,1.0,0,0.07,1990.57
100,0.4119,1.6027332880020142,25,100,1.0,0,0.13,1990.57
