round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,,,10,100,1.0,0,0.2,1221.34
2,,,10,100,1.0,0,0.15,1199.0
3,,,10,100,1.0,0,0.15,1193.51
4,,,10,100,1.0,0,0.11,1194.52
5,0.1343,2.2998610218048094,10,100,1.0,0,0.11,1214.97
6,,,10,100,1.0,0,0.2,1217.9
7,,,10,100,1.0,0,0.16,1209.73
8,,,10,100,1.0,0,0.15,1217.29
9,,,10,100,1.0,0,0.14,1218.79
10,0.1405,2.2947293350219726,10,100,1.0,0,0.15,1214.96
11,,,10,100,1.0,0,0.13,1220.23
12,,,10,100,1.0,0,0.17,1209.5
13,,,10,100,1.0,0,0.12,1220.33
14,,,10,100,1.0,0,0.11,1209.7
15,0.1558,2.2795757568359374,10,100,1.0,0,0.11,1205.61
16,,,10,100,1.0,0,0.16,1217.73
17,,,10,100,1.0,0,0.11,1211.75
18,,,10,100,1.0,0,0.15,1216.88
19,,,10,100,1.0,0,0.08,1208.05
20,0.2156,2.2204870231628417,10,100,1.0,0,0.15,1205.66
21,,,10,100,1.0,0,0.17,1208.71
22,,,10,100,1.0,0,0.18,1219.14
23,,,10,100,1.0,0,0.15,1209.87
24,,,10,100,1.0,0,0.12,1209.75
25,0.2294,2.1095156251907348,10,100,1.0,0,0.11,1205.76
26,,,10,100,1.0,0,0.14,1223.36
27,,,10,100,1.0,0,0.14,1219.33
28,,,10,100,1.0,0,0.15,1210.59
29,,,10,100,1.0,0,0.12,1210.06
30,0.2792,2.0056958324432372,10,100,1.0,0,0.13,1205.04
31,,,10,100,1.0,0,0.17,1218.83
32,,,10,100,1.0,0,0.17,1215.71
33,,,10,100,1.0,0,0.11,1209.95
34,,,10,100,1.0,0,0.12,1218.3
35,0.2916,1.972667705154419,10,100,1.0,0,0.16,1205.91
36,,,10,100,1.0,0,0.2,1210.8
37,,,10,100,1.0,0,0.15,1210.12
38,,,10,100,1.0,0,0.15,1211.66
39,,,10,100,1.0,0,0.11,1210.04
40,0.2961,1.9347033975601196,10,100,1.0,0,0.15,1221.83
41,,,10,100,1.0,0,0.17,1235.84
42,,,10,100,1.0,0,0.11,1225.04
43,,,10,100,1.0,0,0.11,1227.32
44,,,10,100,1.0,0,0.11,1235.82
45,0.3084,1.9124748291015625,10,100,1.0,0,0.15,1229.58
46,,,10,100,1.0,0,0.12,1225.86
47,,,10,100,1.0,0,0.19,1225.93
48,,,10,100,1.0,0,0.2,1225.63
49,,,10,100,1.0,0,0.11,1226.8
50,0.3181,1.889076275062561,10,100,1.0,0,0.15,1221.95
51,,,10,100,1.0,0,0.16,1234.43
52,,,10,100,1.0,0,0.12,1234.82
53,,,10,100,1.0,0,0.11,1225.82
54,,,10,100,1.0,0,0.11,1233.46
55,0.3366,1.8637539251327515,10,100,1.0,0,0.17,1220.18
56,,,10,100,1.0,0,0.2,1230.71
57,,,10,100,1.0,0,0.15,1227.88
58,,,10,100,1.0,0,0.13,1225.54
59,,,10,100,1.0,0,0.14,1236.29
60,0.3532,1.8373459325790404,10,100,1.0,0,0.17,1073.22
61,,,10,100,1.0,0,0.16,1074.27
62,,,10,100,1.0,0,0.14,1065.36
63,,,10,100,1.0,0,0.11,1067.11
64,,,10,100,1.0,0,0.15,1067.55
65,0.3659,1.7805940532684326,10,100,1.0,0,0.11,1060.15
66,,,10,100,1.0,0,0.17,1074.59
67,,,10,100,1.0,0,0.14,1073.13
68,,,10,100,1.0,0,0.12,1053.08
69,,,10,100,1.0,0,0.22,1073.72
70,0.3812,1.7244967693328856,10,100,1.0,0,0.11,1070.02
71,,,10,100,1.0,0,0.16,1064.95
72,,,10,100,1.0,0,0.15,1064.31
73,,,10,100,1.0,0,0.14,1063.61
74,,,10,100,1.0,0,0.13,1067.56
75,0.4005,1.6841533700942992,10,100,1.0,0,0.16,1067.3
76,,,10,100,1.0,0,0.12,1060.91
77,,,10,100,1.0,0,0.15,1059.46
78,,,10,100,1.0,0,0.11,1066.0
79,,,10,100,1.0,0,0.16,1062.13
80,0.4076,1.6523947597503663,10,100,1.0,0,0.14,1056.95
81,,,10,100,1.0,0,0.16,1060.97
82,,,10,100,1.0,0,0.18,1071.07
83,,,10,100,1.0,0,0.15,1061.16
84,,,10,100,1.0,0,0.11,1062.04
85,0.4263,1.6036431716918946,10,100,1.0,0,0.19,1055.72
86,,,10,100,1.0,0,0.19,1071.18
87,,,10,100,1.0,0,0.17,1070.18
88,,,10,100,1.0,0,0.14,1070.53
89,,,10,100,1.0,0,0.12,1070.46
90,0.4328,1.5847101900100709,10,100,1.0,0,0.11,1056.83
91,,,10,100,1.0,0,0.17,1072.78
92,,,10,100,1.0,0,0.17,1072.99
93,,,10,100,1.0,0,0.15,1054.29
94,,,10,100,1.0,0,0.15,1051.26
95,0.4423,1.5506254287719727,10,100,1.0,0,0.11,1040.09
96,,,10,100,1.0,0,0.16,1052.61
97,,,10,100,1.0,0,0.11,1046.96
98,,,10,100,1.0,0,0.11,1055.39
99,,,10,100,1.0,0,0.11,1059.27
100,0.4579,1.507155126953125,10,100,1.0,0,0.15,1042.05
