round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.3083745876312256,10,100,1.0,0,0.24,1988.95
2,0.1,2.355557266998291,10,100,1.0,0,0.12,1988.95
3,0.1,2.354993709564209,10,100,1.0,0,0.09,1988.95
4,0.1,2.391710426330566,10,100,1.0,0,0.08,1988.95
5,0.1,2.3445773429870607,10,100,1.0,0,0.09,1988.95
6,0.1,2.3201407943725587,10,100,1.0,0,0.1,1988.95
7,0.1,2.403560315704346,10,100,1.0,0,0.08,1988.95
8,0.1103,2.3317992778778076,10,100,1.0,0,0.08,1988.95
9,0.1,2.3275664443969726,10,100,1.0,0,0.11,1988.95
10,0.1,2.342174266052246,10,100,1.0,0,0.12,1988.95
11,0.1,2.408463399505615,10,100,0.264,0,1.19,1988.95
12,0.1053,2.30163120803833,10,100,0.2545,0,1.2,1988.95
13,0.1,2.3813434326171876,10,100,0.2494,1,1.31,1988.95
14,0.1046,2.308590273284912,10,100,0.2446,1,1.29,1988.95
15,0.1029,2.373868514251709,10,100,0.236,0,1.3,1988.95
16,0.1016,2.3477276752471923,10,100,0.2394,4,1.37,1988.95
17,0.1015,2.3327798919677734,10,100,0.231,0,1.36,1988.95
18,0.1244,2.2900480087280273,10,100,0.2228,1,1.39,1988.95
19,0.1287,2.335433184432983,10,100,0.2145,2,1.85,1988.95
20,0.1372,2.2852065254211427,10,100,0.206,1,1.44,1988.95
21,0.1486,2.2452015998840333,10,100,0.1978,3,2.51,1988.95
22,0.1527,2.260002904129028,10,100,0.1942,0,2.33,1988.95
23,0.1605,2.2583929386138917,10,100,0.1972,2,1.48,1988.95
24,0.1659,2.312562003707886,10,100,0.2003,4,1.5,1988.95
25,0.1489,2.2721596218109132,10,100,0.1993,0,2.35,1988.95
26,0.1557,2.234467057800293,10,100,0.1983,2,1.49,1988.95
27,0.1401,2.2537808837890627,10,100,0.2016,2,1.64,1988.95
28,0.164,2.3418205989837646,10,100,0.2006,2,1.75,1988.95
29,0.1525,2.225824574661255,10,100,0.1997,1,1.85,1988.95
30,0.152,2.2639546524047853,10,100,0.1988,2,2.6,1988.95
31,0.1842,2.2068306098937986,10,100,0.198,2,1.63,1988.95
32,0.1816,2.21152014503479,10,100,0.1974,1,1.8,1988.95
33,0.185,2.1852168552398683,10,100,0.1926,2,2.51,1988.95
34,0.1548,2.261562900543213,10,100,0.1959,3,2.81,1988.95
35,0.1696,2.2434755556106567,10,100,0.1992,1,1.55,1988.95
36,0.1221,2.241680322265625,10,100,0.1986,2,1.55,1988.95
37,0.1915,2.1839881189346313,10,100,0.1982,4,1.81,1988.95
38,0.1558,2.210905683898926,10,100,0.1975,1,1.64,1988.95
39,0.2093,2.1626541038513185,10,100,0.1929,0,1.59,1988.95
