round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.5867310123443605,5,30,1.0,0,0.2,2240.75
2,0.1,2.743382809448242,5,30,1.0,0,0.1,2240.75
3,0.1,2.915095571899414,5,30,1.0,0,0.12,2240.75
4,0.1,2.4034350200653076,5,30,1.0,0,0.11,2240.75
5,0.1,2.6361806003570556,5,30,1.0,0,0.1,2240.75
6,0.1009,2.652835500717163,5,30,0.3354,0,0.53,2240.75
7,0.1,2.8406040882110597,5,30,0.3292,1,0.48,2240.75
8,0.1,3.2037869438171387,5,30,0.3231,1,0.49,2240.75
9,0.1,2.5713501892089843,5,30,0.3039,1,0.74,2240.75
10,0.1,3.435339973449707,5,30,0.2986,1,0.69,2240.75
11,0.1046,2.4872219005584717,5,30,0.2803,0,0.5,2240.75
12,0.1,3.3190423542022707,5,30,0.2744,2,0.56,2240.75
13,0.1,2.9992744785308836,5,30,0.2553,0,0.61,2240.75
14,0.1,2.67552843170166,5,30,0.2524,1,0.74,2240.75
15,0.1,2.94874083404541,5,30,0.2498,0,0.58,2240.75
16,0.1,2.7185020149230956,5,30,0.2605,1,0.5,2240.75
17,0.1,3.536555205154419,5,30,0.2584,0,0.63,2240.75
18,0.1,3.323108493041992,5,30,0.2552,1,0.8,2240.75
19,0.1,2.473732458114624,5,30,0.2386,0,0.69,2240.75
20,0.1,2.462832511138916,5,30,0.2354,0,0.53,2240.75
21,0.1,3.204456896972656,5,30,0.2332,0,1.01,2240.75
22,0.1,2.47670345954895,5,30,0.2181,0,0.54,2240.75
23,0.1,2.642049676513672,5,30,0.2299,2,0.55,2240.75
24,0.1,2.6487693962097167,5,30,0.2148,0,0.55,2240.75
25,0.1,2.5215256004333497,5,30,0.2131,0,0.81,2240.75
26,0.1,2.8780227210998537,5,30,0.1987,0,0.84,2240.75
27,0.1,2.674153829193115,5,30,0.2112,2,0.55,2240.75
28,0.1,2.8452503856658935,5,30,0.2367,2,0.69,2240.75
29,0.1,2.81036886177063,5,30,0.235,0,0.6,2240.75
30,0.1,2.6534280982971192,5,30,0.2335,0,0.57,2240.75
