round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,,,10,100,1.0,0,0.24,2012.52
2,,,10,100,1.0,0,0.14,2012.52
3,,,10,100,1.0,0,0.09,2012.52
4,,,10,100,1.0,0,0.1,2012.52
5,0.1007,2.3522247833251955,10,100,1.0,0,0.11,2012.52
6,,,10,100,0.3441,0,0.96,2012.52
7,,,10,100,0.3324,0,1.0,2012.52
8,,,10,100,0.321,0,1.49,2012.52
9,,,10,100,0.3101,0,1.13,2012.52
10,0.1038,2.3419603256225585,10,100,0.2985,0,1.17,2012.52
11,,,10,100,0.2898,0,1.23,2012.52
12,,,10,100,0.281,0,1.17,2012.52
13,,,10,100,0.2764,1,1.34,2012.52
14,,,10,100,0.2679,0,1.35,2012.52
15,0.1003,2.3410197868347167,10,100,0.2634,1,1.42,2012.52
16,,,10,100,0.2476,1,1.42,2012.52
17,,,10,100,0.2364,0,2.21,2012.52
18,,,10,100,0.2204,0,2.3,2012.52
19,,,10,100,0.2067,1,2.98,2012.52
20,0.1024,2.3005492248535155,10,100,0.1931,0,2.1,2012.52
21,,,10,100,0.1843,0,1.62,2012.52
22,,,10,100,0.1828,1,2.09,2012.52
23,,,10,100,0.1815,1,1.6,2012.52
24,,,10,100,0.1803,0,1.75,2012.52
25,0.1289,2.2396561431884767,10,100,0.1788,0,1.65,2012.52
26,,,10,100,0.1776,0,2.01,2012.52
27,,,10,100,0.1806,1,1.68,2012.52
28,,,10,100,0.1795,0,1.56,2012.52
29,,,10,100,0.1783,1,1.69,2012.52
30,0.1726,2.2564850357055666,10,100,0.1775,0,1.62,2012.52
31,,,10,100,0.1763,0,2.49,2012.52
32,,,10,100,0.1755,1,3.08,2012.52
33,,,10,100,0.1745,0,2.73,2012.52
34,,,10,100,0.1735,0,1.56,2012.52
35,0.1776,2.232424321746826,10,100,0.1724,0,1.59,2012.52
36,,,10,100,0.1717,0,1.61,2012.52
37,,,10,100,0.1669,0,1.66,2012.52
38,,,10,100,0.1661,0,1.78,2012.52
39,,,10,100,0.1613,0,1.91,2012.52
40,0.1629,2.166773392868042,10,100,0.1606,0,1.47,2012.52
41,,,10,100,0.1598,0,1.65,2012.52
42,,,10,100,0.1552,0,1.63,2012.52
43,,,10,100,0.1543,0,1.63,2012.52
44,,,10,100,0.1535,0,2.83,2012.52
45,0.2455,2.0785408210754395,10,100,0.1567,1,3.48,2012.52
46,,,10,100,0.1561,0,1.63,2012.52
47,,,10,100,0.1552,0,1.67,2012.52
48,,,10,100,0.1546,0,1.7,2012.52
49,,,10,100,0.1538,0,2.15,2012.52
50,0.2281,2.098347089385986,10,100,0.1532,0,1.7,2012.52
51,,,10,100,0.1566,1,1.57,2012.52
52,,,10,100,0.1561,1,1.75,2012.52
53,,,10,100,0.1555,0,1.73,2012.52
54,,,10,100,0.155,0,1.61,2012.52
55,0.2478,1.9729541496276854,10,100,0.1545,1,2.16,2012.52
56,,,10,100,0.154,1,1.93,2012.52
57,,,10,100,0.1575,1,1.69,2012.52
58,,,10,100,0.1571,1,2.76,2012.52
59,,,10,100,0.1567,0,2.6,2012.52
60,0.2839,1.9218504802703857,10,100,0.1563,1,1.85,2012.52
61,,,10,100,0.1559,0,1.67,2012.52
62,,,10,100,0.1555,0,1.73,2012.52
63,,,10,100,0.1551,1,1.66,2012.52
64,,,10,100,0.1548,0,1.77,2012.52
65,0.2848,1.942241646194458,10,100,0.1545,0,1.72,2012.52
66,,,10,100,0.1502,1,1.8,2012.52
67,,,10,100,0.154,1,1.69,2012.52
68,,,10,100,0.1497,0,2.23,2012.52
69,,,10,100,0.1494,1,1.68,2012.52
70,0.2768,1.9280523611068725,10,100,0.1492,1,1.63,2012.52
71,,,10,100,0.1491,0,1.86,2012.52
72,,,10,100,0.1489,1,2.54,2012.52
73,,,10,100,0.1488,0,2.53,2012.52
74,,,10,100,0.1526,2,2.81,2012.52
75,0.304,1.868616113471985,10,100,0.1523,1,1.79,2012.52
76,,,10,100,0.1521,0,1.67,2012.52
77,,,10,100,0.1519,1,1.74,2012.52
78,,,10,100,0.1517,1,1.71,2012.52
79,,,10,100,0.1516,0,1.79,2012.52
80,0.3138,1.895310865020752,10,100,0.1515,1,1.78,2012.52
81,,,10,100,0.1512,1,3.46,2012.52
82,,,10,100,0.1551,1,1.76,2012.52
83,,,10,100,0.1549,0,1.73,2012.52
84,,,10,100,0.1507,1,1.72,2012.52
85,0.2682,1.8958020595550538,10,100,0.1505,1,1.77,2012.52
86,,,10,100,0.1504,0,1.9,2012.52
87,,,10,100,0.1502,1,2.65,2012.52
88,,,10,100,0.15,0,2.93,2012.52
89,,,10,100,0.1498,0,2.07,2012.52
90,0.3048,1.8692473442077637,10,100,0.1497,3,1.72,2012.52
91,,,10,100,0.1497,0,2.06,2012.52
92,,,10,100,0.1496,0,1.73,2012.52
93,,,10,100,0.1496,0,2.07,2012.52
94,,,10,100,0.1494,1,1.72,2012.52
95,0.3604,1.8085857849121094,10,100,0.1493,1,2.2,2012.52
96,,,10,100,0.1493,0,1.8,2012.52
97,,,10,100,0.1492,1,1.87,2012.52
98,,,10,100,0.1492,0,2.05,2012.52
99,,,10,100,0.1492,0,1.85,2012.52
100,0.2953,1.8883848373413086,10,100,0.1451,1,1.84,2012.52
