round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.0998,2.3179694572448732,5,20,0.15,0,0.11,1995.97
2,0.1,2.3419722938537597,5,20,0.15,0,0.23,1995.97
3,0.1612,2.2868158424377443,5,20,0.15,0,0.18,1995.97
4,0.16,2.2235381286621094,5,20,0.15,0,0.27,1995.97
5,0.1935,2.1813320404052736,5,20,0.15,0,0.28,1995.97
6,0.1625,2.17107031288147,5,20,0.15,0,0.19,1995.97
7,0.2447,2.0604107130050657,5,20,0.15,0,0.26,1995.97
8,0.2584,2.093935795211792,5,20,0.15,0,0.27,1995.97
9,0.2291,2.059536270904541,5,20,0.15,0,0.22,1995.97
10,0.2723,1.9683297901153565,5,20,0.15,0,0.39,1995.97
11,0.2462,1.9131771129608155,5,20,0.15,0,0.28,1995.97
12,0.3288,1.8236090236663818,5,20,0.15,0,0.25,1995.97
13,0.2799,1.9944385551452637,5,20,0.15,0,0.23,1995.97
14,0.388,1.682050566291809,5,20,0.15,0,0.25,1995.97
15,0.3684,1.7022694076538085,5,20,0.15,0,0.3,1995.97
