round,client_id,selected,utility,normalized_utility,detector,cusum_pos,cusum_neg,change_detected,change_direction,last_seen,age,explore_score,exploit_score,final_score
1,0,True,0.089004,0.089,none,,,False,,1,0,,0.0,
1,1,True,0.110032,0.11,none,,,False,,1,0,,0.0,
1,2,True,0.123011,0.123,none,,,False,,1,0,,0.0,
1,3,True,0.408802,0.4088,none,,,False,,1,0,,0.0,
1,4,True,0.137701,0.1377,none,,,False,,1,0,,0.0,
1,5,True,0.018005,0.018,none,,,False,,1,0,,0.0,
1,6,True,0.069375,0.0694,none,,,False,,1,0,,0.0,
1,7,True,0.062676,0.0627,none,,,False,,1,0,,0.0,
1,8,True,0.045582,0.0456,none,,,False,,1,0,,0.0,
1,9,True,0.115625,0.1156,none,,,False,,1,0,,0.0,
2,3,True,0.445831,0.4458,none,,,False,,2,0,,0.40880244105246266,
2,4,True,0.328858,0.3289,none,,,False,,2,0,,0.13770127560769918,
2,2,True,0.155122,0.1551,none,,,False,,2,0,,0.1230112597765518,
2,9,True,0.170496,0.1705,none,,,False,,2,0,,0.11562532059689756,
2,1,True,0.183466,0.1835,none,,,False,,2,0,,0.11003222185022699,
2,0,True,0.118545,0.1185,none,,,False,,2,0,,0.08900364271673089,
2,6,True,0.116435,0.1164,none,,,False,,2,0,,0.06937478213516535,
2,7,True,0.095832,0.0958,none,,,False,,2,0,,0.06267616950859445,
2,8,True,0.068846,0.0688,none,,,False,,2,0,,0.04558185557929839,
2,5,True,0.024991,0.025,none,,,False,,2,0,,0.018005382294622674,
3,3,True,0.385765,0.3858,none,,,False,,3,0,,0.44583092865190976,
3,4,True,0.338003,0.338,none,,,False,,3,0,,0.3288583335220947,
3,1,True,0.404151,0.4042,none,,,False,,3,0,,0.18346624280892154,
3,9,True,0.404723,0.4047,none,,,False,,3,0,,0.17049626593894152,
3,2,True,0.323265,0.3233,none,,,False,,3,0,,0.15512172767268462,
3,0,True,0.250596,0.2506,none,,,False,,3,0,,0.11854467733922736,
3,6,True,0.200495,0.2005,none,,,False,,3,0,,0.11643454136739217,
3,7,True,0.239099,0.2391,none,,,False,,3,0,,0.09583207469875532,
3,8,True,0.153118,0.1531,none,,,False,,3,0,,0.068846489458668,
3,5,True,0.052565,0.0526,none,,,False,,3,0,,0.024991048262423377,
4,9,True,0.5633,0.5633,none,,,False,,4,0,,0.4047232714105162,
4,1,True,0.388176,0.3882,none,,,False,,4,0,,0.40415117553636115,
4,3,True,0.332117,0.3321,none,,,False,,4,0,,0.38576458097454847,
4,4,True,0.279059,0.2791,none,,,False,,4,0,,0.3380029169788912,
4,2,True,0.598765,0.5988,none,,,False,,4,0,,0.3232647829958242,
4,0,True,0.563758,0.5638,none,,,False,,4,0,,0.2505960701946246,
4,7,True,0.321389,0.3214,none,,,False,,4,0,,0.23909932960898184,
4,6,True,0.213208,0.2132,none,,,False,,4,0,,0.20049515207305202,
4,8,True,0.312756,0.3128,none,,,False,,4,0,,0.15311844786819107,
4,5,True,0.102737,0.1027,none,,,False,,4,0,,0.0525654706378913,
5,2,True,0.566526,0.5665,none,,,False,,5,0,,0.5987651869464106,
5,0,True,0.69249,0.6925,none,,,False,,5,0,,0.563757860803034,
5,9,True,0.467611,0.4676,none,,,False,,5,0,,0.5632998512146323,
5,1,True,0.395887,0.3959,none,,,False,,5,0,,0.3881756254270967,
5,3,True,0.378304,0.3783,none,,,False,,5,0,,0.3321173073192152,
5,7,True,0.301986,0.302,none,,,False,,5,0,,0.32138923305576106,
5,8,True,0.478998,0.479,none,,,False,,5,0,,0.31275560417953807,
5,4,True,0.296872,0.2969,none,,,False,,5,0,,0.2790592316777638,
5,6,True,0.201593,0.2016,none,,,False,,5,0,,0.2132077744898906,
5,5,True,0.150103,0.1501,none,,,False,,5,0,,0.10273723474284946,
6,0,True,0.691846,0.6918,none,,,False,,6,0,,0.6924896605936179,
6,2,True,0.577091,0.5771,none,,,False,,6,0,,0.5665255510593619,
6,8,True,0.594317,0.5943,none,,,False,,6,0,,0.4789975390142325,
6,9,True,0.539057,0.5391,none,,,False,,6,0,,0.4676111936569214,
6,1,True,0.463723,0.4637,none,,,False,,6,0,,0.3958870616613652,
6,3,True,0.411408,0.4114,none,,,False,,6,0,,0.37830388089686484,
6,7,True,0.273544,0.2735,none,,,False,,6,0,,0.3019862623538001,
6,4,True,0.277309,0.2773,none,,,False,,6,0,,0.29687197324706305,
6,6,True,0.227631,0.2276,none,,,False,,6,0,,0.2015934876206571,
6,5,True,0.168259,0.1683,none,,,False,,6,0,,0.1501028201724055,
7,0,True,0.719585,0.7196,none,,,False,,7,0,,0.691845616021479,
7,8,True,0.59162,0.5916,none,,,False,,7,0,,0.5943170965934286,
7,2,True,0.512509,0.5125,none,,,False,,7,0,,0.5770909353290372,
7,9,True,0.553796,0.5538,none,,,False,,7,0,,0.5390569478907483,
7,1,True,0.382911,0.3829,none,,,False,,7,0,,0.46372348654503925,
7,3,True,0.442846,0.4428,none,,,False,,7,0,,0.41140758116659737,
7,4,True,0.307772,0.3078,none,,,False,,7,0,,0.2773086776225899,
7,7,True,0.290523,0.2905,none,,,False,,7,0,,0.27354366415638043,
7,6,True,0.20277,0.2028,none,,,False,,7,0,,0.22763144029612437,
7,5,True,0.16881,0.1688,none,,,False,,7,0,,0.16825920623420876,
8,0,True,0.718946,0.7189,none,,,False,,8,0,,0.7195850772211752,
8,8,True,0.620352,0.6204,none,,,False,,8,0,,0.5916199197574536,
8,9,True,0.528016,0.528,none,,,False,,8,0,,0.5537956166774671,
8,2,True,0.594758,0.5948,none,,,False,,8,0,,0.512509373752662,
8,3,True,0.424829,0.4248,none,,,False,,8,0,,0.4428464368199616,
8,1,True,0.46559,0.4656,none,,,False,,8,0,,0.3829110743952735,
8,4,True,0.239505,0.2395,none,,,False,,8,0,,0.30777247068358604,
8,7,True,0.309512,0.3095,none,,,False,,8,0,,0.2905229326021874,
8,6,True,0.189911,0.1899,none,,,False,,8,0,,0.20277012395494776,
8,5,True,0.182608,0.1826,none,,,False,,8,0,,0.16881020597163454,
9,0,True,0.701652,0.7017,none,,,False,,9,0,,0.7189459354279053,
9,8,True,0.604919,0.6049,none,,,False,,9,0,,0.6203523840223037,
9,2,True,0.557501,0.5575,none,,,False,,9,0,,0.5947580355817399,
9,9,True,0.557881,0.5579,none,,,False,,9,0,,0.528015676965105,
9,1,True,0.397557,0.3976,none,,,False,,9,0,,0.46558995807872083,
9,3,True,0.443248,0.4432,none,,,False,,9,0,,0.4248294124953105,
9,7,True,0.254456,0.2545,none,,,False,,9,0,,0.30951184135372367,
9,4,True,0.363328,0.3633,none,,,False,,9,0,,0.23950451123476557,
9,6,True,0.252986,0.253,none,,,False,,9,0,,0.1899112029233354,
9,5,True,0.192346,0.1923,none,,,False,,9,0,,0.18260817559773512,
10,0,True,0.744002,0.744,none,,,False,,10,0,,0.7016519631047646,
10,8,True,0.622934,0.6229,none,,,False,,10,0,,0.6049188930161145,
10,9,True,0.602389,0.6024,none,,,False,,10,0,,0.5578805411115604,
10,2,True,0.5246,0.5246,none,,,False,,10,0,,0.5575014404628587,
10,3,True,0.412208,0.4122,none,,,False,,10,0,,0.4432479966390266,
10,1,True,0.458843,0.4588,none,,,False,,10,0,,0.39755705992380763,
10,4,True,0.320029,0.32,none,,,False,,10,0,,0.3633276916660386,
10,7,True,0.308401,0.3084,none,,,False,,10,0,,0.2544563636941424,
10,6,True,0.244522,0.2445,none,,,False,,10,0,,0.2529863537722874,
10,5,True,0.179804,0.1798,none,,,False,,10,0,,0.1923464160637569,
11,0,True,0.664573,0.6646,none,,,False,,11,0,,0.7440024942040917,
11,8,True,0.574695,0.5747,none,,,False,,11,0,,0.6229344114965323,
11,9,True,0.522578,0.5226,none,,,False,,11,0,,0.6023885569673901,
11,2,True,0.554578,0.5546,none,,,False,,11,0,,0.5245995863014474,
11,1,True,0.45048,0.4505,none,,,False,,11,0,,0.45884332236121694,
11,3,True,0.463035,0.463,none,,,False,,11,0,,0.41220813466791517,
11,4,True,0.353182,0.3532,none,,,False,,11,0,,0.3200294019906327,
11,7,True,0.273857,0.2739,none,,,False,,11,0,,0.3084008883621734,
11,6,True,0.243293,0.2433,none,,,False,,11,0,,0.2445224660043499,
11,5,True,0.188489,0.1885,none,,,False,,11,0,,0.1798040402815646,
12,0,True,0.673279,0.6733,none,,,False,,12,0,,0.6645733536002172,
12,8,True,0.635075,0.6351,none,,,False,,12,0,,0.5746948923383441,
12,2,True,0.542167,0.5422,none,,,False,,12,0,,0.5545780500182718,
12,9,True,0.557535,0.5575,none,,,False,,12,0,,0.522578016240546,
12,3,True,0.324891,0.3249,none,,,False,,12,0,,0.46303458856433566,
12,1,True,0.440859,0.4409,none,,,False,,12,0,,0.45048022971433777,
12,4,True,0.307217,0.3072,none,,,False,,12,0,,0.3531817155508137,
12,7,True,0.315506,0.3155,none,,,False,,12,0,,0.27385729450290497,
12,6,True,0.162721,0.1627,none,,,False,,12,0,,0.2432932932564924,
12,5,True,0.188559,0.1886,none,,,False,,12,0,,0.1884890402723478,
13,0,True,0.64345,0.6435,none,,,False,,13,0,,0.6732785336049907,
13,8,True,0.549849,0.5498,none,,,False,,13,0,,0.6350749166644349,
13,9,True,0.516539,0.5165,none,,,False,,13,0,,0.5575350573722355,
13,2,True,0.507342,0.5073,none,,,False,,13,0,,0.5421670132585805,
13,1,True,0.375435,0.3754,none,,,False,,13,0,,0.44085867264691525,
13,3,True,0.485426,0.4854,none,,,False,,13,0,,0.3248912128345056,
13,7,True,0.253833,0.2538,none,,,False,,13,0,,0.3155057725259811,
13,4,True,0.385285,0.3853,none,,,False,,13,0,,0.3072165303642631,
13,5,True,0.192166,0.1922,none,,,False,,13,0,,0.18855926814495305,
13,6,True,0.23382,0.2338,none,,,False,,13,0,,0.16272113220078976,
14,0,True,0.750009,0.75,none,,,False,,14,0,,0.6434504767338118,
14,8,True,0.628746,0.6287,none,,,False,,14,0,,0.5498494951092467,
14,9,True,0.600972,0.601,none,,,False,,14,0,,0.5165387189134638,
14,2,True,0.406155,0.4062,none,,,False,,14,0,,0.5073421068508608,
14,3,True,0.328163,0.3282,none,,,False,,14,0,,0.4854259203875846,
14,4,True,0.266032,0.266,none,,,False,,14,0,,0.385285436974925,
14,1,True,0.418229,0.4182,none,,,False,,14,0,,0.37543533128850615,
14,7,True,0.333846,0.3338,none,,,False,,14,0,,0.2538332361285969,
14,6,True,0.250627,0.2506,none,,,False,,14,0,,0.2338199482012644,
14,5,True,0.1898,0.1898,none,,,False,,14,0,,0.1921664052361609,
