round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.3266169841766358,10,100,1.0,0,0.24,1989.6
2,0.1,2.341337344741821,10,100,1.0,0,0.08,1989.6
3,0.1,2.3381501808166503,10,100,1.0,0,0.08,1989.6
4,0.1,2.423659790802002,10,100,1.0,0,0.08,1989.6
5,0.1,2.332553577423096,10,100,1.0,0,0.08,1989.6
6,0.1,2.3453740478515623,10,100,1.0,0,0.08,1989.6
7,0.1,2.3088989665985107,10,100,1.0,0,0.08,1989.6
8,0.1087,2.2980814315795897,10,100,1.0,0,0.08,1989.6
9,0.1302,2.3666335186004637,10,100,1.0,0,0.12,1989.6
10,0.1,2.3179894424438476,10,100,1.0,0,0.09,1989.6
11,0.1,2.392033543777466,10,100,0.2689,0,1.22,1989.6
12,0.1133,2.3163046104431153,10,100,0.2599,0,1.32,1989.6
13,0.1,2.3007354415893553,10,100,0.2554,1,1.6,1989.6
14,0.1236,2.3517923305511474,10,100,0.2466,0,1.37,1989.6
15,0.1,2.4043461696624755,10,100,0.238,0,2.08,1989.6
16,0.1003,2.309915107727051,10,100,0.2294,1,1.32,1989.6
17,0.1014,2.3745752368927002,10,100,0.2246,1,1.48,1989.6
18,0.1,2.4437735168457033,10,100,0.2162,1,1.45,1989.6
19,0.1711,2.274502513885498,10,100,0.2158,2,1.42,1989.6
20,0.1054,2.281399157333374,10,100,0.2073,1,1.49,1989.6
21,0.1004,2.463132865142822,10,100,0.199,0,2.62,1989.6
22,0.1618,2.2842541294097902,10,100,0.1966,2,2.75,1989.6
23,0.1038,2.4672126091003417,10,100,0.193,2,2.34,1989.6
24,0.1781,2.216181100463867,10,100,0.1918,0,1.48,1989.6
25,0.1296,2.2964763229370115,10,100,0.1908,0,1.64,1989.6
26,0.1946,2.1980222431182863,10,100,0.1939,3,1.68,1989.6
27,0.2063,2.1888150886535644,10,100,0.193,0,1.58,1989.6
28,0.1695,2.1561424095153807,10,100,0.1921,0,1.72,1989.6
29,0.1832,2.129175999832153,10,100,0.187,1,1.52,1989.6
30,0.2236,2.1035709533691405,10,100,0.1859,1,1.76,1989.6
31,0.2027,2.123978867340088,10,100,0.1849,0,1.5,1989.6
32,0.2342,2.0741567085266115,10,100,0.184,1,2.47,1989.6
33,0.1273,2.348914641571045,10,100,0.1829,2,2.95,1989.6
34,0.1837,2.1953590604782103,10,100,0.1819,0,1.64,1989.6
35,0.1605,2.2014034477233886,10,100,0.1812,0,1.54,1989.6
36,0.2243,2.100440169906616,10,100,0.1803,1,1.67,1989.6
37,0.1665,2.1497730796813963,10,100,0.1794,2,1.81,1989.6
38,0.2021,2.0750891368865965,10,100,0.1784,0,2.08,1989.6
39,0.1825,2.0976468593597413,10,100,0.1815,3,1.55,1989.6
40,0.1808,2.1075273735046385,10,100,0.189,2,1.57,1989.6
41,0.2132,2.0902265098571777,10,100,0.188,0,1.8,1989.6
42,0.2074,2.0488452186584474,10,100,0.1832,1,1.72,1989.6
43,0.2106,2.1014293239593504,10,100,0.1862,1,1.93,1989.6
44,0.2133,2.1197000196456908,10,100,0.1853,0,2.33,1989.6
45,0.198,2.1461480434417726,10,100,0.1845,2,3.73,1989.6
46,0.2601,2.0425362712860107,10,100,0.1799,0,1.65,1989.6
47,0.209,2.0923925598144533,10,100,0.1751,0,1.83,1989.6
48,0.2248,2.0741261596679688,10,100,0.1744,1,1.94,1989.6
49,0.2266,2.084197849845886,10,100,0.1777,2,1.6,1989.6
50,0.1793,2.1590141521453856,10,100,0.1691,0,1.73,1989.6
51,0.2186,2.157346424484253,10,100,0.1724,2,1.97,1989.6
52,0.2053,2.1891677642822267,10,100,0.1718,1,1.68,1989.6
53,0.2135,2.139209503364563,10,100,0.1673,0,2.3,1989.6
54,0.2093,2.104299027252197,10,100,0.1667,2,1.73,1989.6
55,0.1766,2.133840175628662,10,100,0.1662,0,1.75,1989.6
56,0.2265,2.0390351835250855,10,100,0.1698,3,2.44,1989.6
57,0.1949,2.156218413543701,10,100,0.1693,0,2.72,1989.6
58,0.2382,2.0819390373229982,10,100,0.1686,0,2.0,1989.6
59,0.2142,2.058177283287048,10,100,0.16,1,1.7,1989.6
60,0.2464,2.0156280027389526,10,100,0.1635,1,1.73,1989.6
61,0.251,2.0500530620574953,10,100,0.1671,2,1.65,1989.6
62,0.1915,2.0885823246002198,10,100,0.1706,1,1.62,1989.6
63,0.2805,1.981401686668396,10,100,0.1701,1,2.05,1989.6
64,0.2295,2.0318826843261717,10,100,0.1697,0,1.97,1989.6
65,0.2489,2.0584818532943725,10,100,0.1692,1,1.76,1989.6
66,0.2451,1.9762032001495362,10,100,0.1688,1,1.61,1989.6
67,0.25,1.9909574783325195,10,100,0.1681,1,2.7,1989.6
68,0.2728,2.014684990501404,10,100,0.1797,3,2.44,1989.6
69,0.2603,1.954723568725586,10,100,0.1792,0,2.0,1989.6
70,0.2571,2.003578380203247,10,100,0.1829,2,1.71,1989.6
71,0.268,1.950447034072876,10,100,0.1746,0,1.68,1989.6
72,0.2468,1.971074107170105,10,100,0.1702,0,1.66,1989.6
73,0.2882,1.9053064388275147,10,100,0.1698,3,1.63,1989.6
74,0.2724,1.9242761837005615,10,100,0.1694,0,2.06,1989.6
75,0.2564,1.920516958427429,10,100,0.1729,2,1.73,1989.6
76,0.2897,1.8931466808319093,10,100,0.1685,0,1.74,1989.6
77,0.3123,1.8998057949066163,10,100,0.172,2,1.65,1989.6
78,0.2936,1.900275015258789,10,100,0.1677,2,1.77,1989.6
79,0.3156,1.885459497833252,10,100,0.1713,1,2.7,1989.6
80,0.2806,1.8819236474990844,10,100,0.171,2,3.21,1989.6
81,0.3116,1.858904669380188,10,100,0.1746,1,1.99,1989.6
82,0.3128,1.8681098155975342,10,100,0.1743,2,1.75,1989.6
83,0.2378,2.0416439029693603,10,100,0.174,1,1.75,1989.6
84,0.2391,1.9970894969940185,10,100,0.1775,1,2.21,1989.6
85,0.3141,1.868077081298828,10,100,0.1812,2,1.81,1989.6
86,0.2437,1.997644774055481,10,100,0.1849,2,2.71,1989.6
87,0.2956,1.8844674877166747,10,100,0.1805,1,1.67,1989.6
88,0.3113,1.8595144077301025,10,100,0.18,1,2.99,1989.6
89,0.3157,1.8771388504028321,10,100,0.1837,1,1.68,1989.6
90,0.297,1.8595856477737427,10,100,0.1752,1,1.85,1989.6
91,0.3027,1.8321201379776002,10,100,0.1748,1,1.83,1989.6
92,0.3498,1.7826928546905518,10,100,0.1705,1,2.82,1989.6
93,0.3022,1.8242160537719727,10,100,0.1663,0,2.75,1989.6
94,0.3085,1.8282646886825562,10,100,0.166,0,1.69,1989.6
95,0.3255,1.8389100481033325,10,100,0.1616,2,2.17,1989.6
96,0.2879,1.8254042566299438,10,100,0.1573,0,1.77,1989.6
97,0.2757,1.921201750564575,10,100,0.153,0,1.84,1989.6
98,0.3214,1.8318255311965943,10,100,0.1487,0,1.73,1989.6
99,0.3539,1.7840456460952758,10,100,0.1524,2,1.74,1989.6
100,0.3085,1.8350041399002075,10,100,0.1481,1,1.95,1989.6
