round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,,,10,100,1.0,0,0.5,2014.2
2,,,10,100,1.0,0,0.13,2014.2
3,,,10,100,1.0,0,0.09,2014.2
4,,,10,100,1.0,0,0.08,2014.2
5,0.1,2.3521631954193114,10,100,1.0,0,0.08,2014.2
6,,,10,100,0.3464,0,1.01,2014.2
7,,,10,100,0.3345,0,1.07,2014.2
8,,,10,100,0.3231,0,1.21,2014.2
9,,,10,100,0.3117,0,1.28,2014.2
10,0.1266,2.354997665786743,10,100,0.3045,1,1.15,2014.2
11,,,10,100,0.2933,0,1.69,2014.2
12,,,10,100,0.2843,0,1.22,2014.2
13,,,10,100,0.2757,0,1.86,2014.2
14,,,10,100,0.2669,0,2.0,2014.2
15,0.1443,2.316704295730591,10,100,0.2584,0,1.3,2014.2
16,,,10,100,0.2521,0,1.45,2014.2
17,,,10,100,0.2463,0,1.45,2014.2
18,,,10,100,0.2306,0,1.52,2014.2
19,,,10,100,0.2196,1,1.51,2014.2
20,0.1628,2.213132381248474,10,100,0.2039,0,1.75,2014.2
21,,,10,100,0.1901,0,1.55,2014.2
22,,,10,100,0.1828,2,1.63,2014.2
23,,,10,100,0.1811,0,1.68,2014.2
24,,,10,100,0.1796,0,1.6,2014.2
25,0.2213,2.093175399017334,10,100,0.1783,0,1.68,2014.2
26,,,10,100,0.1772,0,2.82,2014.2
27,,,10,100,0.1763,0,2.55,2014.2
28,,,10,100,0.1754,0,1.69,2014.2
29,,,10,100,0.1784,2,1.79,2014.2
30,0.1873,2.142211248588562,10,100,0.1772,0,1.72,2014.2
31,,,10,100,0.1764,0,1.74,2014.2
32,,,10,100,0.1753,1,1.69,2014.2
33,,,10,100,0.1783,2,1.73,2014.2
34,,,10,100,0.1775,0,1.65,2014.2
35,0.2219,2.063706213569641,10,100,0.1765,0,1.73,2014.2
36,,,10,100,0.1758,1,1.73,2014.2
37,,,10,100,0.175,0,1.68,2014.2
38,,,10,100,0.1742,0,1.6,2014.2
39,,,10,100,0.1735,0,2.72,2014.2
40,0.2516,2.006070341491699,10,100,0.1724,1,2.81,2014.2
41,,,10,100,0.1714,0,3.04,2014.2
42,,,10,100,0.1707,1,1.8,2014.2
43,,,10,100,0.166,1,1.73,2014.2
44,,,10,100,0.1654,0,1.61,2014.2
45,0.2258,2.006836441230774,10,100,0.1647,0,1.66,2014.2
46,,,10,100,0.1641,1,1.74,2014.2
47,,,10,100,0.1636,0,2.12,2014.2
48,,,10,100,0.163,0,1.73,2014.2
49,,,10,100,0.1625,2,1.7,2014.2
50,0.2634,2.005787397766113,10,100,0.1577,0,1.73,2014.2
51,,,10,100,0.1571,0,1.86,2014.2
52,,,10,100,0.1565,1,1.93,2014.2
53,,,10,100,0.1598,2,2.52,2014.2
54,,,10,100,0.1593,0,2.56,2014.2
55,0.2482,2.025126432800293,10,100,0.1589,1,2.97,2014.2
56,,,10,100,0.1584,0,1.65,2014.2
57,,,10,100,0.1581,0,1.75,2014.2
58,,,10,100,0.1578,1,1.99,2014.2
59,,,10,100,0.1615,1,1.8,2014.2
60,0.2507,1.93667998046875,10,100,0.1611,1,1.7,2014.2
61,,,10,100,0.1607,1,1.76,2014.2
62,,,10,100,0.1603,0,1.78,2014.2
63,,,10,100,0.156,1,1.74,2014.2
64,,,10,100,0.1596,2,1.68,2014.2
65,0.3026,1.8916704231262207,10,100,0.1591,0,2.39,2014.2
66,,,10,100,0.1587,0,1.77,2014.2
67,,,10,100,0.1583,0,2.85,2014.2
68,,,10,100,0.1579,2,2.61,2014.2
69,,,10,100,0.1536,0,2.54,2014.2
70,0.2795,1.995696152496338,10,100,0.1533,0,1.75,2014.2
71,,,10,100,0.1531,2,2.3,2014.2
72,,,10,100,0.1529,0,1.8,2014.2
73,,,10,100,0.1526,1,1.79,2014.2
74,,,10,100,0.1523,0,1.87,2014.2
75,0.3058,1.8501388339996339,10,100,0.1521,1,1.9,2014.2
76,,,10,100,0.1519,1,1.95,2014.2
77,,,10,100,0.1517,1,1.83,2014.2
78,,,10,100,0.1515,0,1.93,2014.2
79,,,10,100,0.1514,0,1.76,2014.2
80,0.2713,1.8866091259002686,10,100,0.1513,1,1.8,2014.2
81,,,10,100,0.1511,1,1.75,2014.2
82,,,10,100,0.151,0,2.91,2014.2
83,,,10,100,0.1509,2,2.61,2014.2
84,,,10,100,0.1508,0,3.06,2014.2
85,0.3067,1.8501756532669067,10,100,0.1506,1,1.92,2014.2
86,,,10,100,0.1504,1,1.77,2014.2
87,,,10,100,0.1502,0,1.85,2014.2
88,,,10,100,0.15,1,1.76,2014.2
89,,,10,100,0.1499,1,1.97,2014.2
90,0.3225,1.854497705078125,10,100,0.1497,0,1.8,2014.2
91,,,10,100,0.1536,3,1.81,2014.2
92,,,10,100,0.1535,0,2.0,2014.2
93,,,10,100,0.1534,0,1.7,2014.2
94,,,10,100,0.1534,3,1.99,2014.2
95,0.2662,1.9065903648376465,10,100,0.1533,0,1.92,2014.2
96,,,10,100,0.1532,0,1.87,2014.2
97,,,10,100,0.153,1,3.1,2014.2
98,,,10,100,0.1528,0,3.11,2014.2
99,,,10,100,0.1526,1,1.8,2014.2
100,0.3501,1.7582506622314453,10,100,0.1525,1,1.87,2014.2
