round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.4526164974212645,5,20,1.0,0,0.11,1995.86
2,0.1,2.3499955390930176,5,20,1.0,0,0.09,1995.86
3,0.102,2.4702811401367186,5,20,1.0,0,0.08,1995.86
4,0.1352,2.3315931694030763,5,20,1.0,0,0.1,1995.86
5,0.185,2.1653325897216797,5,20,1.0,0,0.08,1995.86
6,0.1402,2.2363423751831055,5,20,0.2704,1,0.4,1995.86
7,0.2556,1.9841737699508668,5,20,0.2411,0,0.46,1995.86
8,0.1842,2.1568540390014648,5,20,0.2241,0,0.4,1995.86
9,0.2367,1.9877348697662354,5,20,0.2191,0,0.68,1995.86
10,0.2923,1.8507619222640992,5,20,0.2148,0,0.49,1995.86
11,0.248,2.004876494598389,5,20,0.2103,0,0.5,1995.86
12,0.2808,1.9185424503326416,5,20,0.2069,0,0.48,1995.86
13,0.3227,1.8051966987609864,5,20,0.2033,0,0.41,1995.86
14,0.3478,1.9076834144592285,5,20,0.2196,2,0.68,1995.86
15,0.3459,1.7396292144775392,5,20,0.2368,1,0.53,1995.86
