round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.305721947479248,10,100,0.2,0,0.25,1990.21
2,0.1023,2.320488949203491,10,100,0.2,0,0.26,1990.21
3,0.0973,2.346995046234131,10,100,0.2,0,0.28,1990.21
4,0.1013,2.3607825302124024,10,100,0.2,0,0.29,1990.21
5,0.1,2.3368092742919924,10,100,0.2,0,0.33,1990.21
6,0.1036,2.34621569480896,10,100,0.2,0,0.35,1990.21
7,0.1,2.3580555282592774,10,100,0.2,0,0.35,1990.21
8,0.1,2.409966748046875,10,100,0.2,0,0.37,1990.21
9,0.1127,2.329433753204346,10,100,0.2,0,0.41,1990.21
10,0.1174,2.342551802825928,10,100,0.2,0,0.42,1990.21
11,0.1305,2.343225368499756,10,100,0.2,0,0.41,1990.21
12,0.101,2.3213294555664064,10,100,0.2,0,0.7,1990.21
13,0.139,2.2995019256591798,10,100,0.2,0,0.79,1990.21
14,0.1684,2.316287405395508,10,100,0.2,0,0.53,1990.21
15,0.1582,2.286176587677002,10,100,0.2,0,0.51,1990.21
16,0.1311,2.296486826324463,10,100,0.2,0,0.53,1990.21
17,0.1488,2.307347789764404,10,100,0.2,0,0.55,1990.21
18,0.1564,2.3137376766204834,10,100,0.2,0,0.72,1990.21
19,0.1083,2.4252393146514892,10,100,0.2,0,0.56,1990.21
20,0.1008,2.432878729248047,10,100,0.2,0,0.61,1990.21
21,0.1417,2.3407507904052736,10,100,0.2,0,0.56,1990.21
22,0.1755,2.286454571914673,10,100,0.2,0,0.68,1990.21
23,0.1958,2.235899292373657,10,100,0.2,0,0.95,1990.21
24,0.2211,2.1821683044433593,10,100,0.2,0,1.0,1990.21
25,0.2196,2.18020198135376,10,100,0.2,0,0.67,1990.21
26,0.2013,2.2156617328643797,10,100,0.2,0,0.67,1990.21
27,0.215,2.1147440784454345,10,100,0.2,0,0.68,1990.21
28,0.1658,2.254848960876465,10,100,0.2,0,0.7,1990.21
29,0.2015,2.1675050022125246,10,100,0.2,0,0.74,1990.21
30,0.1915,2.2009359329223632,10,100,0.2,0,0.77,1990.21
31,0.1767,2.1586498180389406,10,100,0.2,0,0.72,1990.21
32,0.2102,2.088586164665222,10,100,0.2,0,0.88,1990.21
33,0.2032,2.0932652627944948,10,100,0.2,0,1.01,1990.21
34,0.2425,2.0536848903656004,10,100,0.2,0,1.43,1990.21
35,0.2074,2.1380801551818847,10,100,0.2,0,1.18,1990.21
36,0.2253,2.087310980606079,10,100,0.2,0,0.82,1990.21
37,0.1719,2.2770060913085937,10,100,0.2,0,0.82,1990.21
38,0.2158,2.0700142791748046,10,100,0.2,0,1.11,1990.21
39,0.2313,2.100449880218506,10,100,0.2,0,0.86,1990.21
40,0.2253,2.0737625610351564,10,100,0.2,0,0.96,1990.21
41,0.2058,2.079450224494934,10,100,0.2,0,0.87,1990.21
42,0.2367,2.0570367378234864,10,100,0.2,0,0.9,1990.21
43,0.2628,2.023044077301025,10,100,0.2,0,1.03,1990.21
44,0.2388,2.056954819488525,10,100,0.2,0,0.93,1990.21
45,0.2482,2.04412198638916,10,100,0.2,0,1.0,1990.21
46,0.2485,2.021917734718323,10,100,0.2,0,1.48,1990.21
47,0.2512,2.0264194396972655,10,100,0.2,0,1.48,1990.21
48,0.2584,2.0167786027908323,10,100,0.2,0,1.74,1990.21
49,0.2419,2.0646688419342043,10,100,0.2,0,1.0,1990.21
50,0.2606,2.027999744796753,10,100,0.2,0,1.09,1990.21
51,0.2314,2.047500569534302,10,100,0.2,0,1.19,1990.21
52,0.2698,1.9906098064422608,10,100,0.2,0,1.03,1990.21
53,0.264,2.023243337249756,10,100,0.2,0,1.33,1990.21
54,0.2145,2.0713928260803223,10,100,0.2,0,1.08,1990.21
55,0.2778,2.00296753616333,10,100,0.2,0,1.05,1990.21
56,0.2237,2.018772582626343,10,100,0.2,0,1.09,1990.21
57,0.2594,2.0197255506515503,10,100,0.2,0,1.0,1990.21
58,0.2437,1.9962499885559082,10,100,0.2,0,1.82,1990.21
59,0.2494,1.9937882671356202,10,100,0.2,0,1.0,1990.21
60,0.2534,2.0465173252105715,10,100,0.2,0,1.03,1990.21
61,0.2351,1.9858092840194703,10,100,0.2,0,1.16,1990.21
62,0.2688,1.9839134702682495,10,100,0.2,0,1.04,1990.21
63,0.2366,2.0759028339385988,10,100,0.2,0,1.06,1990.21
64,0.2339,1.9821323369979857,10,100,0.2,0,1.07,1990.21
65,0.2653,1.9966439170837402,10,100,0.2,0,1.06,1990.21
66,0.2075,1.9917988075256348,10,100,0.2,0,1.0,1990.21
67,0.2502,2.026472749900818,10,100,0.2,0,1.05,1990.21
68,0.2704,1.9708283655166625,10,100,0.2,0,1.14,1990.21
69,0.2882,1.914613646888733,10,100,0.2,0,1.61,1990.21
70,0.283,1.9107426967620849,10,100,0.2,0,1.57,1990.21
71,0.2766,1.8946303665161133,10,100,0.2,0,1.09,1990.21
72,0.2588,1.997440666770935,10,100,0.2,0,1.19,1990.21
73,0.2374,1.9500121831893922,10,100,0.2,0,1.57,1990.21
74,0.2692,1.9612864540100097,10,100,0.2,0,1.03,1990.21
75,0.2582,1.9124677562713623,10,100,0.2,0,1.22,1990.21
76,0.3017,1.8576134395599366,10,100,0.2,0,1.4,1990.21
77,0.3073,1.866209688949585,10,100,0.2,0,1.02,1990.21
78,0.2798,1.8901003915786743,10,100,0.2,0,1.12,1990.21
79,0.2616,1.905007717514038,10,100,0.2,0,1.28,1990.21
80,0.3316,1.8129036798477174,10,100,0.2,0,1.06,1990.21
81,0.3217,1.825390168762207,10,100,0.2,0,1.76,1990.21
82,0.3124,1.8252397010803223,10,100,0.2,0,1.9,1990.21
83,0.3028,1.8216172357559204,10,100,0.2,0,1.13,1990.21
84,0.3181,1.843928872680664,10,100,0.2,0,1.12,1990.21
85,0.321,1.8043670295715333,10,100,0.2,0,1.06,1990.21
86,0.2569,1.9678909721374511,10,100,0.2,0,1.2,1990.21
87,0.3344,1.8047971683502197,10,100,0.2,0,1.26,1990.21
