round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1122,2.351018981933594,5,20,1.0,0,0.2,1068.56
2,0.1003,2.369747920227051,5,20,1.0,0,0.17,1074.89
3,0.1416,2.333874431228638,5,20,1.0,0,0.13,1107.58
4,0.1499,2.2429230072021484,5,20,1.0,0,0.18,1084.6
5,0.1309,2.3378222396850585,5,20,1.0,0,0.17,1110.05
6,0.1895,2.186290097808838,5,20,1.0,0,0.15,1110.32
7,0.1081,2.462385953140259,5,20,1.0,0,0.15,1081.89
8,0.1742,2.287732007408142,5,20,1.0,0,0.22,1098.43
9,0.2405,2.075369717025757,5,20,1.0,0,0.16,1109.41
10,0.2135,2.1100649099349975,5,20,1.0,0,0.16,1093.08
11,0.2492,1.9711333822250365,5,20,1.0,0,0.17,1100.41
12,0.2772,1.8722541841506959,5,20,1.0,0,0.15,1100.2
13,0.2964,1.94774602394104,5,20,1.0,0,0.17,1110.16
14,0.3383,1.7702259592056275,5,20,1.0,0,0.14,1099.05
15,0.3094,1.7958357215881349,5,20,1.0,0,0.16,1083.6
