round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,,,36,100,1.0,0,0.21,1990.14
2,,,36,100,1.0,0,0.08,1990.14
3,,,36,100,1.0,0,0.08,1990.14
4,,,36,100,1.0,0,0.08,1990.14
5,0.1369,2.2952165840148924,36,100,1.0,0,0.08,1990.14
6,,,36,100,1.0,0,0.09,1990.14
7,,,36,100,1.0,0,0.08,1990.14
8,,,36,100,1.0,0,0.08,1990.14
9,,,36,100,1.0,0,0.08,1990.14
10,0.157,2.2762268730163573,36,100,1.0,0,0.11,1990.14
11,,,36,100,1.0,0,0.09,1990.14
12,,,36,100,1.0,0,0.08,1990.14
13,,,36,100,1.0,0,0.08,1990.14
14,,,36,100,1.0,0,0.13,1990.14
15,0.1451,2.239755362701416,36,100,1.0,0,0.1,1990.14
16,,,36,100,1.0,0,0.08,1990.14
17,,,36,100,1.0,0,0.08,1990.14
18,,,36,100,1.0,0,0.08,1990.14
19,,,36,100,1.0,0,0.1,1990.14
20,0.2072,2.1543952659606935,36,100,1.0,0,0.08,1990.14
21,,,36,100,1.0,0,0.08,1990.14
22,,,36,100,1.0,0,0.08,1990.14
23,,,36,100,1.0,0,0.08,1990.14
24,,,36,100,1.0,0,0.08,1990.14
25,0.2407,2.1124460510253904,36,100,1.0,0,0.08,1990.14
26,,,36,100,0.1229,2,1.67,1990.14
27,,,36,100,0.1216,0,1.61,1990.14
28,,,36,100,0.1285,2,2.42,1990.14
29,,,36,100,0.1354,2,1.65,1990.14
30,0.2925,2.000842414665222,36,100,0.1424,4,2.05,1990.14
31,,,36,100,0.1495,3,1.79,1990.14
32,,,36,100,0.1607,6,3.97,1990.14
33,,,36,100,0.1639,2,1.57,1990.14
34,,,36,100,0.1632,2,1.96,1990.14
35,0.3033,1.9377401832580567,36,100,0.1625,6,1.62,1990.14
36,,,36,100,0.1619,6,1.77,1990.14
37,,,36,100,0.1694,7,1.64,1990.14
38,,,36,100,0.1768,5,1.6,1990.14
39,,,36,100,0.1803,5,1.59,1990.14
40,0.3273,1.8667898992538452,36,100,0.1879,6,1.61,1990.14
41,,,36,100,0.1834,4,2.46,1990.14
42,,,36,100,0.1829,5,1.66,1990.14
43,,,36,100,0.1824,5,1.65,1990.14
44,,,36,100,0.19,5,2.16,1990.14
45,0.3485,1.8323278442382813,36,100,0.1895,5,2.54,1990.14
46,,,36,100,0.1891,7,1.66,1990.14
47,,,36,100,0.1887,5,1.7,1990.14
48,,,36,100,0.1923,5,2.06,1990.14
49,,,36,100,0.188,4,1.82,1990.14
50,0.3408,1.8418558792114257,36,100,0.1875,5,1.9,1990.14
51,,,36,100,0.1912,6,1.84,1990.14
52,,,36,100,0.1908,3,1.77,1990.14
53,,,36,100,0.1944,7,2.36,1990.14
54,,,36,100,0.1941,2,1.83,1990.14
55,0.3677,1.7848590280532837,36,100,0.1977,7,3.08,1990.14
56,,,36,100,0.1934,7,1.91,1990.14
57,,,36,100,0.201,5,2.29,1990.14
58,,,36,100,0.2047,5,2.15,1990.14
59,,,36,100,0.2083,4,3.32,1990.14
60,0.3825,1.753246000099182,36,100,0.2041,4,1.69,1990.14
61,,,36,100,0.2038,7,2.85,1990.14
62,,,36,100,0.2035,5,1.86,1990.14
63,,,36,100,0.1953,5,2.01,1990.14
64,,,36,100,0.195,6,2.27,1990.14
65,0.3973,1.7221201137542725,36,100,0.1948,6,3.03,1990.14
66,,,36,100,0.1905,6,1.76,1990.14
67,,,36,100,0.1903,4,1.76,1990.14
68,,,36,100,0.1941,7,1.92,1990.14
69,,,36,100,0.1978,4,2.88,1990.14
70,0.3985,1.6979011220932008,36,100,0.1976,5,1.93,1990.14
71,,,36,100,0.1933,7,1.79,1990.14
72,,,36,100,0.1971,6,1.88,1990.14
73,,,36,100,0.2048,8,2.82,1990.14
74,,,36,100,0.2086,4,1.83,1990.14
75,0.4,1.689503159713745,36,100,0.2164,10,1.89,1990.14
76,,,36,100,0.2122,3,1.92,1990.14
77,,,36,100,0.216,12,2.98,1990.14
78,,,36,100,0.2158,2,1.89,1990.14
79,,,36,100,0.2195,5,1.92,1990.14
80,0.4075,1.671022536087036,36,100,0.2113,6,2.4,1990.14
81,,,36,100,0.2111,9,3.05,1990.14
82,,,36,100,0.2029,4,2.08,1990.14
83,,,36,100,0.2067,9,1.85,1990.14
84,,,36,100,0.2185,8,2.11,1990.14
85,0.4172,1.6638247205734253,36,100,0.2062,3,3.23,1990.14
86,,,36,100,0.21,8,2.36,1990.14
87,,,36,100,0.2018,5,1.92,1990.14
88,,,36,100,0.2056,4,1.97,1990.14
89,,,36,100,0.2134,5,1.97,1990.14
90,0.4159,1.6462537693023682,36,100,0.2172,7,1.99,1990.14
91,,,36,100,0.213,6,2.02,1990.14
92,,,36,100,0.2088,8,1.9,1990.14
93,,,36,100,0.2047,4,1.87,1990.14
94,,,36,100,0.1965,6,2.14,1990.14
95,0.4262,1.6301863300323487,36,100,0.1964,6,2.16,1990.14
96,,,36,100,0.1962,5,2.05,1990.14
97,,,36,100,0.208,9,1.85,1990.14
98,,,36,100,0.1998,5,2.17,1990.14
99,,,36,100,0.2036,7,2.03,1990.14
100,0.4384,1.5909710521697997,36,100,0.2114,7,3.09,1990.14
