round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.304934630203247,10,100,1.0,0,0.36,1989.58
2,0.1,2.3115462017059327,10,100,1.0,0,0.08,1989.58
3,0.1189,2.348553233337402,10,100,1.0,0,0.08,1989.58
4,0.1253,2.3670034934997557,10,100,1.0,0,0.08,1989.58
5,0.1,2.373627394104004,10,100,1.0,0,0.09,1989.58
6,0.1046,2.312651342391968,10,100,1.0,0,0.08,1989.58
7,0.1,2.3213062313079833,10,100,1.0,0,0.11,1989.58
8,0.1,2.4341599800109863,10,100,1.0,0,0.11,1989.58
9,0.1494,2.2888157577514647,10,100,1.0,0,0.1,1989.58
10,0.1827,2.2704469951629638,10,100,1.0,0,0.08,1989.58
11,0.1319,2.293712432098389,10,100,0.2831,0,1.19,1989.58
12,0.1728,2.24151575088501,10,100,0.2821,2,1.19,1989.58
13,0.1422,2.285692515563965,10,100,0.2732,0,2.01,1989.58
14,0.1397,2.278570750427246,10,100,0.264,0,1.59,1989.58
15,0.1193,2.291565425491333,10,100,0.2554,0,2.21,1989.58
16,0.1715,2.2914384086608885,10,100,0.2506,1,1.55,1989.58
17,0.1392,2.2819192928314207,10,100,0.2458,1,1.3,1989.58
18,0.1146,2.3355397968292237,10,100,0.2412,1,1.52,1989.58
19,0.1512,2.2546996734619142,10,100,0.2327,0,2.17,1989.58
20,0.1666,2.2042150787353516,10,100,0.2244,0,2.02,1989.58
21,0.1702,2.2074303089141845,10,100,0.2159,0,2.03,1989.58
22,0.164,2.1913253410339357,10,100,0.2034,1,1.49,1989.58
23,0.2011,2.1482352142333982,10,100,0.195,1,1.46,1989.58
24,0.1865,2.1864611167907713,10,100,0.1862,0,1.61,1989.58
25,0.2059,2.069832239151001,10,100,0.1887,2,1.84,1989.58
26,0.2251,2.064375911331177,10,100,0.1873,1,2.08,1989.58
27,0.1951,2.1195168510437012,10,100,0.1861,1,1.64,1989.58
28,0.2067,2.0767080501556396,10,100,0.1887,1,1.73,1989.58
29,0.2229,2.0547473630905153,10,100,0.1873,1,1.54,1989.58
30,0.2267,2.080940867996216,10,100,0.1858,0,1.57,1989.58
31,0.256,2.0317665935516356,10,100,0.1845,1,2.67,1989.58
32,0.2077,2.057907995223999,10,100,0.1795,1,2.68,1989.58
33,0.2031,2.0936155532836915,10,100,0.1782,1,1.58,1989.58
34,0.2656,2.0039447257995606,10,100,0.177,1,1.5,1989.58
35,0.2687,1.9885459316253662,10,100,0.1719,1,1.52,1989.58
36,0.2325,2.011679077911377,10,100,0.175,2,2.04,1989.58
37,0.2585,1.991279135131836,10,100,0.1742,2,1.96,1989.58
38,0.2743,1.956550431060791,10,100,0.1733,0,1.66,1989.58
39,0.2415,1.9873871641159058,10,100,0.1724,0,1.86,1989.58
40,0.2277,1.9885478261947631,10,100,0.1717,1,1.89,1989.58
41,0.2275,1.9662885751724244,10,100,0.1708,0,1.82,1989.58
42,0.2211,1.9910666564941406,10,100,0.17,1,2.94,1989.58
43,0.2415,1.957939934539795,10,100,0.1731,1,2.39,1989.58
44,0.3116,1.8500004615783692,10,100,0.1683,0,1.72,1989.58
45,0.291,1.8594099250793457,10,100,0.1673,1,2.19,1989.58
