round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.3539356941223146,10,100,1.0,0,0.22,1989.59
2,0.1065,2.3286380615234377,10,100,1.0,0,0.11,1989.59
3,0.1018,2.379472833251953,10,100,1.0,0,0.08,1989.59
4,0.1,2.38579718170166,10,100,1.0,0,0.08,1989.59
5,0.0994,2.3209064624786375,10,100,1.0,0,0.08,1989.59
6,0.1,2.303921167373657,10,100,1.0,0,0.08,1989.59
7,0.1207,2.343432386779785,10,100,1.0,0,0.11,1989.59
8,0.1,2.416284055709839,10,100,1.0,0,0.08,1989.59
9,0.1511,2.3321890632629394,10,100,1.0,0,0.08,1989.59
10,0.1091,2.3618586212158204,10,100,1.0,0,0.08,1989.59
11,0.125,2.3027657150268555,10,100,0.2891,2,1.15,1989.59
12,0.1562,2.2896207717895507,10,100,0.2796,0,1.59,1989.59
13,0.1167,2.322922462463379,10,100,0.2745,1,1.29,1989.59
14,0.1305,2.2849614486694336,10,100,0.2657,0,1.91,1989.59
15,0.1474,2.296004438018799,10,100,0.2568,1,1.27,1989.59
16,0.1507,2.2384927070617677,10,100,0.2522,1,1.68,1989.59
17,0.1491,2.240303080749512,10,100,0.2517,2,1.49,1989.59
18,0.1863,2.254908000946045,10,100,0.243,1,1.33,1989.59
19,0.1704,2.2672477687835695,10,100,0.2345,0,1.49,1989.59
20,0.1395,2.346454128265381,10,100,0.2341,2,1.39,1989.59
21,0.1807,2.206386416244507,10,100,0.2175,2,1.82,1989.59
22,0.1791,2.1928886238098144,10,100,0.2089,0,1.58,1989.59
23,0.2244,2.141767050933838,10,100,0.2001,1,2.34,1989.59
24,0.2302,2.1309443059921263,10,100,0.1979,1,4.77,1989.59
25,0.1732,2.167092381286621,10,100,0.1966,2,1.75,1989.59
26,0.1768,2.1183656244277955,10,100,0.1954,0,1.51,1989.59
27,0.2151,2.0789468662261963,10,100,0.1901,2,1.54,1989.59
28,0.2154,2.1141653078079226,10,100,0.1929,2,1.96,1989.59
29,0.1973,2.1162547702789305,10,100,0.192,0,1.64,1989.59
30,0.167,2.165063124847412,10,100,0.1868,1,1.91,1989.59
31,0.1904,2.1403971839904785,10,100,0.19,1,1.67,1989.59
32,0.2313,2.06402262878418,10,100,0.1888,1,1.67,1989.59
33,0.2034,2.0923439247131346,10,100,0.1875,2,2.32,1989.59
34,0.2166,2.0865547365188597,10,100,0.1824,1,2.43,1989.59
35,0.2091,2.124524072265625,10,100,0.1853,2,1.52,1989.59
36,0.2364,2.1004026145935057,10,100,0.1845,1,1.57,1989.59
37,0.2171,2.09396173248291,10,100,0.1797,0,1.61,1989.59
38,0.2443,2.0350554836273194,10,100,0.1749,0,1.75,1989.59
