round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.307061717224121,10,100,1.0,0,0.29,2308.17
2,0.0984,2.3125118019104005,10,100,1.0,0,0.1,2308.17
3,0.1274,2.355624237060547,10,100,1.0,0,0.1,2308.17
4,0.1,2.3796341667175294,10,100,1.0,0,0.11,2308.17
5,0.1,2.411484419631958,10,100,1.0,0,0.09,2308.17
6,0.1,2.3676096229553223,10,100,1.0,0,0.09,2308.17
7,0.1,2.3606376556396484,10,100,1.0,0,0.09,2308.17
8,0.1,2.3493903720855713,10,100,1.0,0,0.11,2308.17
9,0.1504,2.365197314453125,10,100,1.0,0,0.1,2308.17
10,0.1009,2.3616927471160887,10,100,1.0,0,0.1,2308.17
11,0.1008,2.319106597518921,10,100,0.2594,0,1.22,2308.17
12,0.1007,2.30614451751709,10,100,0.25,0,1.18,2308.17
13,0.1,2.347882515335083,10,100,0.2451,1,1.26,2308.17
14,0.1,2.3331034080505373,10,100,0.2365,0,1.72,2308.17
15,0.1482,2.322934035491943,10,100,0.2275,0,1.73,2308.17
16,0.1,2.3522826290130614,10,100,0.2188,1,1.79,2308.17
17,0.1015,2.339640159988403,10,100,0.214,1,1.34,2308.17
18,0.1,2.3242057884216307,10,100,0.2051,1,1.36,2308.17
19,0.1107,2.2925699417114256,10,100,0.1964,0,1.38,2308.17
20,0.1544,2.3138765522003175,10,100,0.1902,1,1.42,2308.17
21,0.1526,2.3335973167419435,10,100,0.1839,1,1.29,2308.17
22,0.1496,2.2660116443634033,10,100,0.1804,1,1.38,2308.17
23,0.1428,2.317552349090576,10,100,0.1793,1,1.27,2308.17
24,0.1789,2.215096661376953,10,100,0.178,1,1.8,2308.17
25,0.1711,2.236809839630127,10,100,0.1768,0,2.03,2308.17
26,0.1758,2.17350184173584,10,100,0.1759,1,2.12,2308.17
27,0.1605,2.2818302116394045,10,100,0.1746,1,1.52,2308.17
28,0.1625,2.1787689476013186,10,100,0.1736,0,1.45,2308.17
29,0.2151,2.146643051147461,10,100,0.1764,2,1.3,2308.17
30,0.2021,2.137437211227417,10,100,0.1751,0,1.3,2308.17
31,0.2374,2.1010389163970946,10,100,0.1737,2,1.32,2308.17
32,0.2369,2.073035664367676,10,100,0.1728,0,2.21,2308.17
33,0.2483,2.0697703182220457,10,100,0.176,3,1.28,2308.17
34,0.2233,2.145891714668274,10,100,0.1751,0,1.32,2308.17
35,0.1846,2.121345125961304,10,100,0.1739,2,1.64,2308.17
