round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.4463463790893556,5,20,0.2,0,0.06,1995.97
2,0.1,2.354971097946167,5,20,0.2,0,0.13,1995.97
3,0.1414,2.26998002243042,5,20,0.2,0,0.21,1995.97
4,0.1563,2.1843640869140626,5,20,0.2,0,0.15,1995.97
5,0.2057,2.0861537464141846,5,20,0.2,0,0.16,1995.97
6,0.2018,2.1544645458221434,5,20,0.2,0,0.16,1995.97
7,0.2161,2.132949657058716,5,20,0.2,0,0.2,1995.97
8,0.2489,2.066139566040039,5,20,0.2,0,0.28,1995.97
9,0.2208,2.0046454956054687,5,20,0.2,0,0.19,1995.97
10,0.2792,1.9554138906478882,5,20,0.2,0,0.2,1995.97
11,0.2406,2.091911323547363,5,20,0.2,0,0.2,1995.97
12,0.2945,1.967159331893921,5,20,0.2,0,0.36,1995.97
13,0.3217,1.8590824165344237,5,20,0.2,0,0.23,1995.97
14,0.3528,1.8357776832580566,5,20,0.2,0,0.34,1995.97
15,0.325,1.8726143054962159,5,20,0.2,0,0.23,1995.97
