round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.3071969734191895,10,100,1.0,0,0.24,1988.95
2,0.1176,2.306991603088379,10,100,1.0,0,0.08,1988.95
3,0.1,2.358441877746582,10,100,1.0,0,0.09,1988.95
4,0.1,2.341103656768799,10,100,1.0,0,0.09,1988.95
5,0.1,2.358663730621338,10,100,1.0,0,0.09,1988.95
6,0.1,2.3585343559265137,10,100,1.0,0,0.1,1988.95
7,0.1,2.3682673168182373,10,100,1.0,0,0.12,1988.95
8,0.1,2.376885079956055,10,100,1.0,0,0.08,1988.95
9,0.1,2.4082329841613768,10,100,1.0,0,0.08,1988.95
10,0.1421,2.3492661136627198,10,100,1.0,0,0.08,1988.95
11,0.1,2.3283915176391603,10,100,0.2712,0,1.24,1988.95
12,0.1,2.3081309951782227,10,100,0.2568,1,1.47,1988.95
13,0.102,2.31993051071167,10,100,0.2385,0,2.21,1988.95
14,0.1808,2.265710908508301,10,100,0.2202,0,1.65,1988.95
15,0.117,2.3619363555908204,10,100,0.1994,0,1.52,1988.95
16,0.2112,2.19339729347229,10,100,0.1859,0,1.69,1988.95
17,0.2038,2.1895609809875487,10,100,0.192,2,1.63,1988.95
18,0.1307,2.280004041290283,10,100,0.194,1,2.61,1988.95
19,0.1719,2.1551525146484374,10,100,0.1921,0,2.35,1988.95
20,0.2137,2.1248088768005373,10,100,0.1901,1,1.57,1988.95
21,0.2076,2.1224608570098877,10,100,0.188,1,1.61,1988.95
22,0.2157,2.1410272026062014,10,100,0.1816,0,1.62,1988.95
23,0.2029,2.1305831310272216,10,100,0.1792,0,2.32,1988.95
24,0.2072,2.125188605880737,10,100,0.181,1,1.52,1988.95
25,0.2207,2.146514138031006,10,100,0.179,0,1.58,1988.95
26,0.1979,2.1562947387695313,10,100,0.1772,1,1.71,1988.95
27,0.204,2.135334397125244,10,100,0.1839,2,1.52,1988.95
28,0.2052,2.115910260391235,10,100,0.1868,2,2.09,1988.95
29,0.2127,2.1186630950927734,10,100,0.1896,2,1.65,1988.95
30,0.1919,2.107048515701294,10,100,0.1886,1,2.48,1988.95
31,0.216,2.072262371444702,10,100,0.1917,3,2.85,1988.95
32,0.2047,2.1334939950942995,10,100,0.1947,1,1.71,1988.95
33,0.2289,2.0995163425445558,10,100,0.2018,2,1.95,1988.95
34,0.2297,2.105240488433838,10,100,0.2087,2,1.64,1988.95
35,0.2294,2.0952198440551757,10,100,0.2197,3,1.65,1988.95
36,0.2484,2.081696424102783,10,100,0.2346,5,1.71,1988.95
37,0.2634,2.040984309768677,10,100,0.2295,1,1.64,1988.95
38,0.2394,2.0384025730133057,10,100,0.2284,4,1.91,1988.95
39,0.2385,2.004273929023743,10,100,0.2235,1,1.72,1988.95
40,0.2466,1.992929658317566,10,100,0.2303,3,1.69,1988.95
41,0.2767,1.971417358970642,10,100,0.2252,1,1.76,1988.95
42,0.2554,2.0091786809921266,10,100,0.2242,4,2.55,1988.95
43,0.2321,2.0515259563446047,10,100,0.223,2,2.56,1988.95
44,0.2013,2.1480095327377318,10,100,0.2218,2,1.73,1988.95
45,0.2646,1.9872512090682983,10,100,0.2164,1,1.65,1988.95
46,0.2584,2.0064672304153444,10,100,0.2233,5,1.7,1988.95
47,0.2372,2.063868452644348,10,100,0.2184,1,1.62,1988.95
48,0.2218,2.124520571899414,10,100,0.2054,1,1.74,1988.95
49,0.2768,1.9804826936721802,10,100,0.2046,3,1.8,1988.95
50,0.2669,2.0215193807601928,10,100,0.2119,3,1.84,1988.95
51,0.2543,1.9662760490417481,10,100,0.2073,3,1.69,1988.95
52,0.2584,1.970221220779419,10,100,0.1947,1,1.96,1988.95
53,0.302,1.9351247585296631,10,100,0.1981,1,1.81,1988.95
54,0.2707,1.9398517002105713,10,100,0.2014,2,2.67,1988.95
55,0.2711,1.9536564762115478,10,100,0.2008,0,2.63,1988.95
56,0.3167,1.9234975719451903,10,100,0.2042,3,1.73,1988.95
57,0.2314,2.0493441774368284,10,100,0.2035,1,1.73,1988.95
58,0.2708,1.9357403003692626,10,100,0.207,2,2.09,1988.95
59,0.2544,1.9452903253555298,10,100,0.1984,2,2.14,1988.95
60,0.3144,1.8375545383453369,10,100,0.1939,1,3.01,1988.95
61,0.2562,1.8907994508743287,10,100,0.1854,4,1.79,1988.95
62,0.3113,1.872706838607788,10,100,0.1809,1,1.7,1988.95
63,0.3312,1.8989495548248292,10,100,0.1884,2,1.74,1988.95
64,0.3261,1.8245547325134277,10,100,0.18,0,1.72,1988.95
65,0.3009,1.8439438835144042,10,100,0.1875,5,1.68,1988.95
66,0.2878,1.8357442966461182,10,100,0.1829,1,2.61,1988.95
67,0.3444,1.782032137298584,10,100,0.1824,2,2.89,1988.95
68,0.2782,1.8422593967437744,10,100,0.1819,2,1.95,1988.95
69,0.2898,1.8618114406585693,10,100,0.1775,1,1.81,1988.95
70,0.3489,1.7712319480895997,10,100,0.185,3,1.92,1988.95
71,0.3032,1.8098179304122926,10,100,0.1845,4,1.89,1988.95
72,0.3213,1.810124489212036,10,100,0.18,2,1.85,1988.95
73,0.3046,1.8249894329071046,10,100,0.1795,1,2.18,1988.95
74,0.3228,1.796580534362793,10,100,0.1871,2,1.71,1988.95
75,0.3244,1.8057348640441895,10,100,0.1747,1,1.99,1988.95
76,0.2696,1.8740320999145508,10,100,0.1743,0,1.62,1988.95
77,0.3085,1.8105018245697022,10,100,0.17,2,2.57,1988.95
78,0.3121,1.7793341388702393,10,100,0.1737,3,2.51,1988.95
79,0.3239,1.7753422193527222,10,100,0.1773,1,1.82,1988.95
