round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.3250684776306154,5,20,0.15,0,0.09,1995.51
2,0.1412,2.308890203857422,5,20,0.15,0,0.22,1995.51
3,0.1878,2.1540070877075195,5,20,0.15,0,0.24,1995.51
4,0.2279,2.1188157203674316,5,20,0.15,0,0.27,1995.51
5,0.1863,2.1896248821258544,5,20,0.15,0,0.18,1995.51
6,0.2062,2.1362965282440185,5,20,0.15,0,0.2,1995.51
7,0.1937,2.0561680030822753,5,20,0.15,0,0.22,1995.51
8,0.2059,2.0322874214172364,5,20,0.15,0,0.3,1995.51
9,0.25,2.0230322311401365,5,20,0.15,0,0.23,1995.51
10,0.3042,1.9719101270675659,5,20,0.15,0,0.21,1995.51
11,0.2803,1.8941608791351319,5,20,0.15,0,0.23,1995.51
12,0.2629,1.9196503372192384,5,20,0.15,0,0.27,1995.51
13,0.361,1.7527982332229615,5,20,0.15,0,0.22,1995.51
14,0.3518,1.7212309566497803,5,20,0.15,0,0.3,1995.51
15,0.2859,1.9341873638153075,5,20,0.15,0,0.31,1995.51
