round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.418128994369507,5,30,1.0,0,0.09,2265.66
2,0.1,2.3772870025634765,5,30,1.0,0,0.17,2265.66
3,0.1294,2.416341419219971,5,30,1.0,0,0.1,2265.66
4,0.101,2.3863918827056887,5,30,1.0,0,0.1,2265.66
5,0.1113,2.3450429851531984,5,30,1.0,0,0.11,2265.66
6,0.1,2.357414963531494,5,30,1.0,0,0.13,2265.66
7,0.1,2.342679432296753,5,30,1.0,0,0.12,2265.66
8,0.1041,2.4373690116882325,5,30,1.0,0,0.11,2265.66
9,0.1792,2.2814201934814453,5,30,1.0,0,0.09,2265.66
10,0.2201,2.1822621742248534,5,30,1.0,0,0.09,2265.66
11,0.1883,2.1319996307373046,5,30,1.0,0,0.11,2265.66
12,0.2296,2.134736996078491,5,30,1.0,0,0.11,2265.66
13,0.2431,2.1633612739562986,5,30,1.0,0,0.1,2265.66
14,0.2708,2.0061637567520143,5,30,1.0,0,0.1,2265.66
15,0.2214,1.9959607273101807,5,30,1.0,0,0.12,2265.66
16,0.2236,2.0511014888763426,5,30,1.0,0,0.11,2265.66
17,0.2985,1.8975973512649535,5,30,1.0,0,0.15,2265.66
18,0.306,1.8903745391845703,5,30,1.0,0,0.09,2265.66
19,0.318,1.8555004800796508,5,30,1.0,0,0.11,2265.66
20,0.2523,2.0083698196411133,5,30,1.0,0,0.13,2265.66
21,0.3471,1.782977779006958,5,30,1.0,0,0.1,2265.66
22,0.2835,1.9020065975189209,5,30,1.0,0,0.14,2265.66
23,0.3199,1.8017350849151612,5,30,1.0,0,0.1,2265.66
24,0.3421,1.7178787902832031,5,30,1.0,0,0.12,2265.66
25,0.3253,1.882126637649536,5,30,1.0,0,0.09,2265.66
26,0.3095,1.913654313659668,5,30,1.0,0,0.09,2265.66
27,0.3606,1.684451739883423,5,30,1.0,0,0.12,2265.66
28,0.3445,1.7192853763580322,5,30,1.0,0,0.15,2265.66
29,0.4113,1.5757840377807617,5,30,1.0,0,0.14,2265.66
30,0.4084,1.5688683448791505,5,30,1.0,0,0.12,2265.66
