round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1164,2.3081311485290525,10,100,1.0,0,0.26,1989.6
2,0.1,2.3450260429382324,10,100,1.0,0,0.08,1989.6
3,0.1,2.345418496322632,10,100,1.0,0,0.12,1989.6
4,0.1309,2.4154732986450194,10,100,1.0,0,0.09,1989.6
5,0.1,2.3656495254516603,10,100,1.0,0,0.08,1989.6
6,0.1019,2.322829253387451,10,100,1.0,0,0.08,1989.6
7,0.1007,2.3374581954956053,10,100,1.0,0,0.12,1989.6
8,0.1096,2.3330720832824707,10,100,1.0,0,0.1,1989.6
9,0.1,2.400156586074829,10,100,1.0,0,0.09,1989.6
10,0.1,2.393702392578125,10,100,1.0,0,0.08,1989.6
11,0.1028,2.3122037170410157,10,100,0.2663,0,1.61,1989.6
12,0.1266,2.3276835521697996,10,100,0.2571,0,1.68,1989.6
13,0.1001,2.3550388977050782,10,100,0.2524,1,1.45,1989.6
14,0.1,2.3624757431030274,10,100,0.2435,0,1.42,1989.6
15,0.1371,2.2826123043060305,10,100,0.2386,1,1.52,1989.6
16,0.1406,2.3088004165649414,10,100,0.2376,2,1.6,1989.6
17,0.1323,2.3686745876312254,10,100,0.2288,0,1.65,1989.6
18,0.1307,2.2561081233978273,10,100,0.2203,2,2.38,1989.6
19,0.1591,2.25152664604187,10,100,0.2118,0,1.53,1989.6
20,0.1551,2.2537076206207276,10,100,0.2035,1,1.61,1989.6
21,0.1311,2.3875450134277343,10,100,0.1952,0,1.67,1989.6
22,0.1536,2.23063037109375,10,100,0.1894,0,1.57,1989.6
23,0.1112,2.3218242916107177,10,100,0.188,1,1.63,1989.6
24,0.1677,2.1943356077194216,10,100,0.1864,0,1.61,1989.6
25,0.1869,2.1170998500823974,10,100,0.1891,1,1.52,1989.6
26,0.1774,2.209348767852783,10,100,0.1837,0,1.77,1989.6
27,0.1812,2.1483064319610596,10,100,0.1823,0,1.57,1989.6
28,0.1611,2.207656819152832,10,100,0.173,1,1.58,1989.6
29,0.2332,2.141446166229248,10,100,0.172,1,2.41,1989.6
30,0.2175,2.0855657035827635,10,100,0.175,1,2.64,1989.6
31,0.2555,2.0865130256652833,10,100,0.1779,1,1.66,1989.6
32,0.2326,2.0670392339706423,10,100,0.1768,1,1.53,1989.6
33,0.2135,2.100587620925903,10,100,0.1758,2,2.21,1989.6
34,0.2685,2.0394261657714843,10,100,0.175,1,1.74,1989.6
35,0.2406,2.024135593414307,10,100,0.1781,1,1.67,1989.6
36,0.1816,2.2646368656158447,10,100,0.1769,1,1.65,1989.6
37,0.2472,2.0143054494857786,10,100,0.1761,1,1.57,1989.6
38,0.2739,1.9869825988769532,10,100,0.1752,1,1.83,1989.6
39,0.2569,2.0254979915618896,10,100,0.1744,2,2.02,1989.6
40,0.1713,2.15260108795166,10,100,0.1734,0,1.84,1989.6
41,0.2247,2.0130512674331666,10,100,0.1726,2,2.45,1989.6
42,0.1779,2.114102610397339,10,100,0.1759,2,3.41,1989.6
43,0.2371,2.0127134185791014,10,100,0.1711,0,2.18,1989.6
44,0.2785,1.9822283109664918,10,100,0.1741,1,1.74,1989.6
45,0.2911,1.9717962762832641,10,100,0.1734,1,1.56,1989.6
46,0.2818,1.9858412397384644,10,100,0.1727,1,1.7,1989.6
47,0.3045,1.9695643001556395,10,100,0.1716,0,1.55,1989.6
48,0.2333,2.0698916482925416,10,100,0.1708,2,1.57,1989.6
49,0.2525,2.0304852005004883,10,100,0.1698,0,1.65,1989.6
50,0.215,2.0691481674194336,10,100,0.1733,2,1.8,1989.6
51,0.282,1.9581506370544433,10,100,0.1765,3,1.74,1989.6
52,0.2305,2.076228490257263,10,100,0.1757,2,1.61,1989.6
53,0.2801,1.942360610961914,10,100,0.1749,1,2.35,1989.6
54,0.2832,1.9349211559295654,10,100,0.1703,2,2.95,1989.6
55,0.2905,1.9280480865478515,10,100,0.1738,1,2.37,1989.6
56,0.2511,1.9556701099395752,10,100,0.1733,2,1.72,1989.6
57,0.2531,2.03902633972168,10,100,0.1727,0,1.57,1989.6
58,0.3128,1.8965359748840331,10,100,0.1722,1,1.82,1989.6
59,0.2534,1.9328101287841797,10,100,0.1716,1,2.18,1989.6
60,0.2203,2.035081706428528,10,100,0.167,0,1.71,1989.6
61,0.2916,1.932083911895752,10,100,0.1626,0,1.86,1989.6
62,0.2606,1.9707594944000244,10,100,0.158,1,1.74,1989.6
63,0.2845,1.8816237329483032,10,100,0.1534,0,1.59,1989.6
64,0.3137,1.8881410736083983,10,100,0.1569,2,1.62,1989.6
65,0.2796,1.8566414634704589,10,100,0.1563,1,2.68,1989.6
66,0.3136,1.8466295879364014,10,100,0.1518,0,1.7,1989.6
67,0.2751,1.8717363569259644,10,100,0.1513,0,1.79,1989.6
68,0.2639,1.8961798694610597,10,100,0.1508,1,2.43,1989.6
69,0.304,1.8649363052368164,10,100,0.1543,2,1.97,1989.6
70,0.3137,1.838420577812195,10,100,0.1538,0,2.01,1989.6
71,0.3385,1.791099168586731,10,100,0.1654,3,1.76,1989.6
72,0.3466,1.7562586177825927,10,100,0.1648,2,1.71,1989.6
73,0.3299,1.8275869216918945,10,100,0.1645,0,2.68,1989.6
74,0.3057,1.8451819746017457,10,100,0.164,1,1.8,1989.6
75,0.3147,1.8682063619613647,10,100,0.1596,1,1.75,1989.6
76,0.2963,1.8602369998931885,10,100,0.1592,1,2.63,1989.6
77,0.306,1.8803065797805787,10,100,0.1588,1,1.71,1989.6
78,0.3282,1.8160579200744629,10,100,0.1583,0,1.68,1989.6
79,0.3167,1.8625839141845704,10,100,0.1541,2,1.85,1989.6
80,0.3641,1.7876642389297486,10,100,0.1538,0,1.79,1989.6
81,0.3575,1.7742251983642578,10,100,0.1494,0,1.81,1989.6
82,0.3529,1.7967435503005982,10,100,0.153,2,1.94,1989.6
83,0.3405,1.8138166013717651,10,100,0.1527,2,2.24,1989.6
84,0.3054,1.8656166753768921,10,100,0.1563,2,1.66,1989.6
85,0.3453,1.8189186737060548,10,100,0.156,2,2.03,1989.6
86,0.3474,1.8389686660766602,10,100,0.1557,0,1.85,1989.6
87,0.2836,1.985659599685669,10,100,0.1594,2,2.77,1989.6
88,0.3082,1.9110521266937255,10,100,0.1591,0,2.6,1989.6
89,0.297,1.9411457778930663,10,100,0.1548,2,1.76,1989.6
90,0.3489,1.836379260826111,10,100,0.1585,1,1.7,1989.6
91,0.365,1.7448637886047362,10,100,0.1581,1,1.85,1989.6
92,0.3503,1.7549199607849122,10,100,0.1578,1,1.9,1989.6
93,0.3587,1.744941450881958,10,100,0.1574,1,1.96,1989.6
94,0.353,1.75529670753479,10,100,0.1531,2,2.18,1989.6
95,0.3643,1.73541987991333,10,100,0.1488,1,1.88,1989.6
96,0.3237,1.8152168212890625,10,100,0.1564,2,1.72,1989.6
97,0.3875,1.712764172744751,10,100,0.1561,1,1.82,1989.6
98,0.342,1.7665235433578492,10,100,0.1558,2,2.39,1989.6
99,0.3693,1.7619972530364991,10,100,0.1596,1,2.82,1989.6
100,0.3564,1.7536824981689454,10,100,0.1593,0,2.93,1989.6
