round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.418128994369507,5,30,1.0,0,0.13,2265.66
2,0.1,2.3772870025634765,5,30,1.0,0,0.11,2265.66
3,0.1294,2.416341419219971,5,30,1.0,0,0.1,2265.66
4,0.101,2.3863918827056887,5,30,1.0,0,0.1,2265.66
5,0.1113,2.3450429851531984,5,30,1.0,0,0.14,2265.66
6,0.1,2.3898291763305664,5,30,0.35,2,0.59,2265.66
7,0.1381,2.445957846069336,5,30,0.3422,0,0.72,2265.66
8,0.1802,2.2588956302642824,5,30,0.3234,0,0.47,2265.66
9,0.1782,2.1681111782073974,5,30,0.3174,1,0.48,2265.66
10,0.2544,2.1286149263381957,5,30,0.299,0,0.43,2265.66
11,0.2375,2.016598208427429,5,30,0.2942,1,0.52,2265.66
12,0.3096,1.8914792407989502,5,30,0.2755,0,0.55,2265.66
13,0.2721,1.9116139518737794,5,30,0.2573,0,0.69,2265.66
14,0.2757,2.2060248287200928,5,30,0.2545,0,0.54,2265.66
15,0.284,1.8831130661010742,5,30,0.2519,1,0.49,2265.66
16,0.2568,1.974417024230957,5,30,0.2361,0,0.54,2265.66
17,0.3378,1.799058387184143,5,30,0.2335,0,0.52,2265.66
18,0.311,1.789604104614258,5,30,0.257,2,0.63,2265.66
19,0.2937,1.84532093334198,5,30,0.2541,2,0.8,2265.66
20,0.3179,1.852671251487732,5,30,0.2514,0,0.59,2265.66
21,0.3457,1.7300092121124269,5,30,0.236,2,0.5,2265.66
22,0.367,1.7101737480163575,5,30,0.2334,0,0.54,2265.66
23,0.3688,1.7220521327972411,5,30,0.2323,1,0.6,2265.66
24,0.3628,1.755351615333557,5,30,0.2438,2,0.61,2265.66
25,0.3504,1.711230527496338,5,30,0.2418,0,0.55,2265.66
26,0.3427,1.7679527488708495,5,30,0.2406,0,0.73,2265.66
27,0.3598,1.7079244159698486,5,30,0.2522,2,0.84,2265.66
28,0.3803,1.6685792373657227,5,30,0.2374,0,0.62,2265.66
29,0.3959,1.6393377420425415,5,30,0.2228,0,0.6,2265.66
30,0.3816,1.6201282249450684,5,30,0.2214,0,0.64,2265.66
