round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.4463463790893556,5,20,0.0,0,0.03,1995.97
2,0.1,2.4758086441040037,5,20,0.0,0,0.04,1995.97
3,0.1,2.366123680496216,5,20,0.0,0,0.03,1995.97
4,0.1188,2.262501049041748,5,20,0.0,0,0.03,1995.97
5,0.1523,2.204627508163452,5,20,0.0,0,0.03,1995.97
6,0.1934,2.15068862953186,5,20,0.0,0,0.04,1995.97
7,0.2187,2.082860070037842,5,20,0.0,0,0.04,1995.97
8,0.2417,1.9799206909179687,5,20,0.0,0,0.04,1995.97
9,0.256,1.946897571182251,5,20,0.0,0,0.04,1995.97
10,0.264,2.043395890045166,5,20,0.0,0,0.04,1995.97
11,0.3341,1.80937494430542,5,20,0.0,0,0.05,1995.97
12,0.3399,1.7546598474502564,5,20,0.0,0,0.04,1995.97
13,0.3503,1.7090448925018311,5,20,0.0,0,0.05,1995.97
14,0.3748,1.6688144248962402,5,20,0.0,0,0.04,1995.97
15,0.3963,1.6316420028686522,5,20,0.0,0,0.05,1995.97
