round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.387363782119751,5,20,1.0,0,0.14,1962.48
2,0.1071,2.347223726272583,5,20,1.0,0,0.1,1962.48
3,0.1598,2.2464100856781006,5,20,1.0,0,0.08,1962.48
4,0.1706,2.3032201972961426,5,20,1.0,0,0.08,1962.48
5,0.2166,2.0648992336273193,5,20,1.0,0,0.09,1962.48
6,0.1591,2.3215670833587647,5,20,0.2615,0,0.59,1962.48
7,0.242,2.1897894760131837,5,20,0.2728,2,0.5,1962.48
8,0.2275,2.074230482673645,5,20,0.2648,1,0.46,1962.48
9,0.2156,2.010988663864136,5,20,0.26,0,0.45,1962.48
10,0.2466,2.1797530529022215,5,20,0.2562,1,0.42,1962.48
11,0.219,2.019520810508728,5,20,0.2518,0,0.5,1962.48
12,0.2597,2.1316120491027832,5,20,0.249,0,0.52,1962.48
13,0.2697,1.923552974510193,5,20,0.2646,2,0.46,1962.48
14,0.3789,1.6447555027008056,5,20,0.2609,0,0.56,1962.48
15,0.3659,1.673586517715454,5,20,0.2579,1,0.44,1962.48
