round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.418128994369507,5,30,1.0,0,0.14,2259.79
2,0.1,2.3772870025634765,5,30,1.0,0,0.11,2259.79
3,0.1294,2.416341419219971,5,30,1.0,0,0.11,2259.79
4,0.101,2.3863918827056887,5,30,1.0,0,0.12,2259.79
5,0.1113,2.3450429851531984,5,30,1.0,0,0.1,2259.79
6,0.1,2.3898291763305664,5,30,0.35,2,0.4,2259.79
7,0.1381,2.445957846069336,5,30,0.3422,0,0.44,2259.79
8,0.1802,2.2588956302642824,5,30,0.3234,0,0.48,2259.79
9,0.1782,2.1681111782073974,5,30,0.3174,1,0.7,2259.79
10,0.2544,2.1286149263381957,5,30,0.299,0,0.87,2259.79
11,0.2375,2.016598208427429,5,30,0.2942,1,0.8,2259.79
12,0.3096,1.8914792407989502,5,30,0.2755,0,0.47,2259.79
13,0.2721,1.9116139518737794,5,30,0.2573,0,0.64,2259.79
14,0.2757,2.2060248287200928,5,30,0.2545,0,0.56,2259.79
15,0.32,1.846955908203125,5,30,0.2519,1,0.58,2259.79
16,0.337,1.793270623588562,5,30,0.2361,0,0.7,2259.79
17,0.3196,1.7203068893432618,5,30,0.2332,0,0.73,2259.79
18,0.3224,1.7683724613189697,5,30,0.2303,0,0.66,2259.79
19,0.3284,1.7496425193786622,5,30,0.214,0,0.61,2259.79
20,0.2957,1.8063673835754395,5,30,0.2245,1,0.66,2259.79
21,0.3768,1.6449674053192138,5,30,0.2221,1,0.62,2259.79
22,0.3211,1.772804316329956,5,30,0.2197,1,0.53,2259.79
23,0.4168,1.5882520774841309,5,30,0.2181,0,0.57,2259.79
24,0.3671,1.7043421745300293,5,30,0.2165,0,0.73,2259.79
25,0.3729,1.7254232570648194,5,30,0.2147,1,0.62,2259.79
26,0.3561,1.6944608627319335,5,30,0.2267,1,0.49,2259.79
27,0.3389,1.7485043882369995,5,30,0.2248,0,0.6,2259.79
28,0.3637,1.6758148942947388,5,30,0.2232,0,0.64,2259.79
29,0.378,1.6534442092895507,5,30,0.2221,0,0.66,2259.79
30,0.4227,1.536986808013916,5,30,0.2339,2,0.52,2259.79
