round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.101,2.406644101715088,5,20,0.0,0,0.03,1995.86
2,0.1578,2.3395243965148924,5,20,0.0,0,0.03,1995.86
3,0.1951,2.2038453588485716,5,20,0.0,0,0.05,1995.86
4,0.2784,2.063176367378235,5,20,0.0,0,0.03,1995.86
5,0.3068,1.948000407409668,5,20,0.0,0,0.04,1995.86
6,0.3404,1.9350992660522461,5,20,0.0,0,0.04,1995.86
7,0.3469,1.8414015411376954,5,20,0.0,0,0.04,1995.86
8,0.3596,1.8212328437805176,5,20,0.0,0,0.03,1995.86
9,0.3798,1.752564101409912,5,20,0.0,0,0.04,1995.86
10,0.3917,1.695034189414978,5,20,0.0,0,0.04,1995.86
11,0.3954,1.6900160346984863,5,20,0.0,0,0.04,1995.86
12,0.4126,1.6861777324676515,5,20,0.0,0,0.05,1995.86
13,0.4291,1.6331829095840453,5,20,0.0,0,0.04,1995.86
14,0.4388,1.582271453475952,5,20,0.0,0,0.04,1995.86
15,0.4347,1.5817543897628785,5,20,0.0,0,0.04,1995.86
