round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1115,2.3243735214233396,5,20,1.0,0,0.11,1995.97
2,0.1455,2.302148550415039,5,20,1.0,0,0.08,1995.97
3,0.1013,2.4280407512664794,5,20,1.0,0,0.08,1995.97
4,0.1656,2.2061112075805664,5,20,1.0,0,0.1,1995.97
5,0.1728,2.167318706512451,5,20,1.0,0,0.08,1995.97
6,0.2112,2.1467973106384277,5,20,0.2504,0,0.44,1995.97
7,0.1692,2.155171728515625,5,20,0.2406,1,0.41,1995.97
8,0.2532,2.021122989654541,5,20,0.2241,0,0.48,1995.97
9,0.2663,2.059163335227966,5,20,0.2189,0,0.41,1995.97
10,0.2246,2.0611574295043944,5,20,0.2539,2,0.67,1995.97
11,0.1404,2.3583810012817383,5,20,0.2499,0,0.6,1995.97
12,0.1799,2.1524580192565916,5,20,0.2462,0,0.44,1995.97
13,0.2855,2.0481349334716796,5,20,0.243,0,0.42,1995.97
14,0.2667,1.88647522315979,5,20,0.2606,1,0.42,1995.97
15,0.2801,1.905833108329773,5,20,0.278,1,0.62,1995.97
