round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.3042720226287843,10,100,0.2,0,0.23,1931.25
2,0.0884,2.3144103847503663,10,100,0.2,0,0.32,1931.39
3,0.1,2.345404878997803,10,100,0.2,0,0.43,1931.65
4,0.1,2.345250804901123,10,100,0.2,0,0.47,1931.92
5,0.1,2.3258766094207766,10,100,0.2,0,0.33,1932.06
6,0.1,2.335313732147217,10,100,0.2,0,0.37,1932.21
7,0.1,2.3226687660217284,10,100,0.2,0,0.36,1932.45
8,0.1,2.321689384841919,10,100,0.2,0,0.36,1932.57
9,0.1474,2.335535861968994,10,100,0.2,0,0.44,1932.59
10,0.1009,2.335913306045532,10,100,0.2,0,0.38,1932.61
11,0.1564,2.3437784351348876,10,100,0.2,0,0.44,1932.73
12,0.104,2.346195707321167,10,100,0.2,0,0.48,1932.73
13,0.1133,2.3182259826660156,10,100,0.2,0,0.47,1932.73
14,0.1196,2.2952109458923338,10,100,0.2,0,0.83,1932.99
15,0.1498,2.2894451370239257,10,100,0.2,0,0.88,1933.11
16,0.1525,2.303374857330322,10,100,0.2,0,0.48,1933.11
17,0.1539,2.271226182937622,10,100,0.2,0,0.54,1933.24
18,0.1445,2.3044210353851318,10,100,0.2,0,0.55,1933.26
19,0.1342,2.2548778282165527,10,100,0.2,0,0.53,1933.39
20,0.1494,2.2940158966064454,10,100,0.2,0,0.56,1933.39
21,0.1123,2.33222092628479,10,100,0.2,0,0.72,1933.51
22,0.1701,2.2255804931640624,10,100,0.2,0,0.62,1933.51
23,0.1338,2.332389747619629,10,100,0.2,0,0.79,1958.64
24,0.174,2.217562160110474,10,100,0.2,0,0.93,1958.76
25,0.1033,2.428051957321167,10,100,0.2,0,1.0,1958.79
26,0.1548,2.242136713027954,10,100,0.2,0,0.7,1958.91
27,0.1692,2.252449207687378,10,100,0.2,0,0.69,1958.91
28,0.1747,2.2217867626190184,10,100,0.2,0,0.7,1958.91
29,0.1738,2.1995683994293214,10,100,0.2,0,0.68,1958.91
30,0.1649,2.1566896060943606,10,100,0.2,0,0.69,1958.91
31,0.1674,2.2259558101654053,10,100,0.2,0,0.78,1958.91
32,0.1815,2.1506254165649414,10,100,0.2,0,0.79,1958.91
33,0.1957,2.112436911010742,10,100,0.2,0,0.77,1958.94
34,0.2482,2.0621775245666503,10,100,0.2,0,1.35,1958.94
35,0.1832,2.092852547645569,10,100,0.2,0,1.34,1958.94
36,0.2665,2.0642703088760377,10,100,0.2,0,0.83,1959.05
37,0.2431,2.0838648067474366,10,100,0.2,0,0.82,1959.05
38,0.2174,2.0473828945159913,10,100,0.2,0,0.83,1959.05
39,0.2181,2.069657685661316,10,100,0.2,0,0.99,1959.06
40,0.2579,2.0410569816589357,10,100,0.2,0,0.92,1959.06
41,0.1916,2.078574073410034,10,100,0.2,0,0.97,1959.11
42,0.2305,2.0329725679397583,10,100,0.2,0,1.24,1959.12
43,0.2378,2.0247630401611327,10,100,0.2,0,0.99,1959.12
44,0.2506,2.0198417839050293,10,100,0.2,0,0.91,1959.12
45,0.2467,2.01497376537323,10,100,0.2,0,1.55,1959.12
46,0.2444,2.0218940284729006,10,100,0.2,0,0.98,1959.12
47,0.2493,1.9895041248321532,10,100,0.2,0,0.99,1959.12
48,0.2603,1.9962240156173705,10,100,0.2,0,1.02,1959.12
49,0.2463,1.9978089151382445,10,100,0.2,0,1.01,1959.12
50,0.2955,2.029975880241394,10,100,0.2,0,0.99,1959.19
51,0.2428,1.981531544303894,10,100,0.2,0,1.18,1959.19
52,0.2742,2.023623302459717,10,100,0.2,0,1.0,1959.2
53,0.3017,1.966289503288269,10,100,0.2,0,0.97,1959.25
54,0.3013,1.9338631992340087,10,100,0.2,0,1.18,1959.25
55,0.3137,1.9462545694351197,10,100,0.2,0,1.46,1959.25
56,0.3064,1.9068360122680663,10,100,0.2,0,1.03,1959.25
57,0.3211,1.8980441780090331,10,100,0.2,0,0.98,1959.25
58,0.2707,1.9321747568130494,10,100,0.2,0,1.06,1959.25
59,0.3137,1.893631213760376,10,100,0.2,0,0.99,1959.25
60,0.2625,1.9366639404296875,10,100,0.2,0,1.03,1959.25
61,0.3115,1.9272807794570923,10,100,0.2,0,1.07,1959.25
62,0.2898,1.954378444290161,10,100,0.2,0,1.76,1959.25
63,0.2913,1.9252228340148925,10,100,0.2,0,1.06,1959.25
64,0.2862,1.9277929706573487,10,100,0.2,0,1.08,1959.25
65,0.2952,1.946217656135559,10,100,0.2,0,1.67,1959.26
66,0.3221,1.874865817642212,10,100,0.2,0,2.05,1960.76
67,0.2897,1.9076778091430664,10,100,0.2,0,0.99,1960.76
68,0.3254,1.8350608407974243,10,100,0.2,0,0.99,1960.77
69,0.3285,1.8559327869415283,10,100,0.2,0,1.07,1960.77
70,0.3525,1.8023470497131349,10,100,0.2,0,1.05,1960.77
71,0.3523,1.834226093673706,10,100,0.2,0,1.07,1960.77
72,0.355,1.7723984521865845,10,100,0.2,0,1.01,1960.77
73,0.3409,1.8232475337982177,10,100,0.2,0,1.12,1960.77
74,0.3435,1.8056728860855102,10,100,0.2,0,1.03,1960.77
75,0.3431,1.7687317493438721,10,100,0.2,0,1.66,1960.77
76,0.3444,1.8178460941314698,10,100,0.2,0,1.67,1960.77
77,0.3271,1.7981978843688964,10,100,0.2,0,1.14,1960.77
78,0.3657,1.7699296394348145,10,100,0.2,0,1.23,1960.77
79,0.3169,1.8159660705566407,10,100,0.2,0,1.08,1960.77
80,0.3548,1.7805576889038086,10,100,0.2,0,1.29,1960.79
81,0.3687,1.7538494834899903,10,100,0.2,0,1.08,1960.79
82,0.3742,1.7533558145523072,10,100,0.2,0,1.3,1960.82
83,0.3802,1.751093519973755,10,100,0.2,0,1.04,1960.82
84,0.3695,1.7540954154968262,10,100,0.2,0,1.08,1960.82
85,0.3923,1.702967720413208,10,100,0.2,0,1.62,1960.82
86,0.3963,1.711720016670227,10,100,0.2,0,1.35,1960.82
87,0.3838,1.7320558473587035,10,100,0.2,0,1.07,1960.82
88,0.3858,1.7245275325775147,10,100,0.2,0,1.06,1960.82
89,0.3583,1.7582845724105836,10,100,0.2,0,1.04,1960.82
90,0.3677,1.747074426651001,10,100,0.2,0,1.3,1960.82
91,0.3706,1.7172495553970337,10,100,0.2,0,1.83,1960.82
92,0.392,1.70504954662323,10,100,0.2,0,1.06,1960.82
93,0.3763,1.6916312156677247,10,100,0.2,0,1.06,1960.82
94,0.4127,1.6726131435394287,10,100,0.2,0,1.72,1960.82
95,0.377,1.7026849132537842,10,100,0.2,0,1.7,1960.82
96,0.3905,1.687570580482483,10,100,0.2,0,1.2,1960.82
97,0.3531,1.7605711795806884,10,100,0.2,0,1.26,1960.82
98,0.3853,1.6912724119186402,10,100,0.2,0,1.15,1960.82
99,0.3878,1.679782311630249,10,100,0.2,0,1.19,1960.82
100,0.4047,1.6875345729827882,10,100,0.2,0,1.12,1960.82
