round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,,,10,100,1.0,0,0.26,2014.16
2,,,10,100,1.0,0,0.1,2014.16
3,,,10,100,1.0,0,0.13,2014.16
4,,,10,100,1.0,0,0.12,2014.16
5,0.1,2.3574261562347414,10,100,1.0,0,0.08,2014.16
6,,,10,100,0.3466,0,1.16,2014.16
7,,,10,100,0.3348,0,1.05,2014.16
8,,,10,100,0.3232,0,1.19,2014.16
9,,,10,100,0.3121,0,1.14,2014.16
10,0.1663,2.286427547454834,10,100,0.3006,0,1.15,2014.16
11,,,10,100,0.2935,1,1.17,2014.16
12,,,10,100,0.2847,0,1.18,2014.16
13,,,10,100,0.2763,0,1.13,2014.16
14,,,10,100,0.2677,0,2.21,2014.16
15,0.1427,2.3187141136169434,10,100,0.2591,0,2.0,2014.16
16,,,10,100,0.2507,0,2.22,2014.16
17,,,10,100,0.2422,0,1.32,2014.16
18,,,10,100,0.2291,0,1.42,2014.16
19,,,10,100,0.2132,0,1.43,2014.16
20,0.1555,2.2168632396697996,10,100,0.2101,2,1.93,2014.16
21,,,10,100,0.1926,0,1.59,2014.16
22,,,10,100,0.1837,0,1.56,2014.16
23,,,10,100,0.1822,0,1.64,2014.16
24,,,10,100,0.1812,0,1.6,2014.16
25,0.2,2.210012786865234,10,100,0.1799,0,1.68,2014.16
26,,,10,100,0.1785,1,1.76,2014.16
27,,,10,100,0.1774,0,1.55,2014.16
28,,,10,100,0.1761,0,1.57,2014.16
29,,,10,100,0.1793,1,1.67,2014.16
30,0.2231,2.0753025232315063,10,100,0.1745,1,2.72,2014.16
31,,,10,100,0.1734,0,2.51,2014.16
32,,,10,100,0.1724,1,2.43,2014.16
33,,,10,100,0.1714,0,1.91,2014.16
34,,,10,100,0.1703,0,1.57,2014.16
35,0.2151,2.124219646835327,10,100,0.1694,0,1.52,2014.16
36,,,10,100,0.1726,2,1.73,2014.16
37,,,10,100,0.1715,0,1.66,2014.16
38,,,10,100,0.1708,0,1.7,2014.16
39,,,10,100,0.1702,0,1.78,2014.16
40,0.2686,2.020524628639221,10,100,0.1697,0,1.6,2014.16
41,,,10,100,0.1691,0,1.62,2014.16
42,,,10,100,0.1684,2,2.42,2014.16
43,,,10,100,0.1676,1,1.65,2014.16
44,,,10,100,0.1669,0,1.81,2014.16
45,0.2448,2.0022838705062864,10,100,0.1661,0,2.48,2014.16
46,,,10,100,0.1653,0,2.97,2014.16
47,,,10,100,0.1647,2,1.74,2014.16
48,,,10,100,0.1683,1,1.64,2014.16
49,,,10,100,0.1678,0,1.83,2014.16
50,0.3058,1.9038013944625853,10,100,0.1672,1,1.96,2014.16
51,,,10,100,0.1668,1,1.77,2014.16
52,,,10,100,0.1624,0,1.75,2014.16
53,,,10,100,0.1619,0,1.66,2014.18
54,,,10,100,0.1613,2,1.85,2014.18
55,0.3138,1.8960337783813477,10,100,0.161,0,1.81,2014.18
56,,,10,100,0.1608,0,1.66,2014.18
57,,,10,100,0.1606,2,1.95,2014.18
58,,,10,100,0.1563,0,1.8,2014.18
59,,,10,100,0.1598,1,2.92,2014.18
60,0.2951,1.9434942050933839,10,100,0.1593,1,2.87,2014.18
61,,,10,100,0.1588,0,1.72,2014.18
62,,,10,100,0.1582,0,1.72,2014.18
63,,,10,100,0.1576,0,1.73,2014.18
64,,,10,100,0.1571,1,3.09,2014.18
65,0.299,1.8810646696090698,10,100,0.1566,0,1.78,2014.18
66,,,10,100,0.1562,0,1.99,2014.18
67,,,10,100,0.1518,0,1.84,2014.18
68,,,10,100,0.1513,1,1.72,2014.18
69,,,10,100,0.1508,1,1.64,2014.18
70,0.2617,2.0085461544036867,10,100,0.1502,0,1.7,2014.18
71,,,10,100,0.1497,0,1.89,2014.18
72,,,10,100,0.1491,1,1.81,2014.18
73,,,10,100,0.1527,1,2.94,2014.18
74,,,10,100,0.1524,1,2.58,2014.18
75,0.2563,1.9691846199035645,10,100,0.152,1,1.77,2014.18
76,,,10,100,0.1517,0,1.75,2014.18
77,,,10,100,0.1513,0,1.72,2014.18
78,,,10,100,0.1509,0,1.73,2014.18
79,,,10,100,0.1505,0,1.77,2014.18
80,0.3583,1.792687650680542,10,100,0.1503,0,1.88,2014.18
81,,,10,100,0.1501,0,2.01,2014.18
82,,,10,100,0.1579,3,1.75,2014.18
83,,,10,100,0.1537,1,2.41,2014.18
84,,,10,100,0.1535,0,1.9,2014.18
85,0.32,1.851254532623291,10,100,0.1533,2,1.89,2014.18
86,,,10,100,0.1531,0,1.78,2014.18
87,,,10,100,0.153,1,2.77,2014.18
88,,,10,100,0.1529,0,2.6,2014.18
89,,,10,100,0.1528,1,2.81,2014.18
90,0.3755,1.760241844177246,10,100,0.1526,1,1.85,2014.18
91,,,10,100,0.1525,0,1.87,2014.18
92,,,10,100,0.1523,2,1.78,2014.18
93,,,10,100,0.1521,1,1.91,2014.18
94,,,10,100,0.1519,0,1.89,2014.18
95,0.3391,1.8362201446533204,10,100,0.1518,0,2.36,2014.18
96,,,10,100,0.1517,1,1.84,2014.18
97,,,10,100,0.1515,0,1.94,2014.18
98,,,10,100,0.1514,0,1.89,2014.18
99,,,10,100,0.1513,2,1.81,2014.18
100,0.3747,1.7647081211090088,10,100,0.1511,0,2.12,2014.18
