round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.349692303085327,5,20,0.15,0,0.12,1995.97
2,0.1,2.2997240158081054,5,20,0.15,0,0.17,1995.97
3,0.1,2.229975093841553,5,20,0.15,0,0.27,1995.97
4,0.1622,2.1960541957855226,5,20,0.15,0,0.18,1995.97
5,0.1578,2.245124287414551,5,20,0.15,0,0.2,1995.97
6,0.1747,2.10691981716156,5,20,0.15,0,0.26,1995.97
7,0.1986,2.089082822036743,5,20,0.15,0,0.36,1995.97
8,0.2092,2.0759793533325195,5,20,0.15,0,0.22,1995.97
9,0.2373,2.126470630645752,5,20,0.15,0,0.22,1995.97
10,0.2138,2.003221837234497,5,20,0.15,0,0.22,1995.97
11,0.2436,1.9854472980499267,5,20,0.15,0,0.23,1995.97
12,0.3032,1.9141924493789673,5,20,0.15,0,0.33,1995.97
13,0.2875,1.8464243904113768,5,20,0.15,0,0.29,1995.97
14,0.3217,1.8465622974395752,5,20,0.15,0,0.3,1995.97
15,0.3339,1.7764338739395142,5,20,0.15,0,0.31,1995.97
