round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.3083737586975097,10,100,1.0,0,0.08,2293.05
2,0.1,2.3554968658447266,10,100,1.0,0,0.1,2293.05
3,0.1,2.3550606990814207,10,100,1.0,0,0.09,2293.05
4,0.1,2.39246841506958,10,100,1.0,0,0.11,2293.05
5,0.1,2.344213943862915,10,100,1.0,0,0.09,2293.05
6,0.1,2.3195498779296875,10,100,1.0,0,0.13,2293.05
7,0.1,2.4044503978729246,10,100,1.0,0,0.09,2293.05
8,0.1082,2.3307765045166016,10,100,1.0,0,0.1,2293.05
9,0.1,2.326322593307495,10,100,1.0,0,0.1,2293.05
10,0.1,2.351779764175415,10,100,1.0,0,0.09,2293.05
11,0.1261,2.3693537994384766,10,100,1.0,0,0.09,2293.05
12,0.1047,2.356067629623413,10,100,1.0,0,0.11,2293.05
13,0.1042,2.322222226715088,10,100,1.0,0,0.09,2293.05
14,0.153,2.3252701850891113,10,100,1.0,0,0.1,2293.05
15,0.1029,2.3236128967285157,10,100,1.0,0,0.09,2293.05
16,0.1172,2.2939761360168456,10,100,1.0,0,0.09,2293.05
17,0.1052,2.319921608734131,10,100,1.0,0,0.09,2293.05
18,0.1437,2.2601405387878417,10,100,1.0,0,0.09,2293.05
19,0.1113,2.2691934509277343,10,100,1.0,0,0.1,2293.05
20,0.142,2.306073614501953,10,100,1.0,0,0.09,2293.05
21,0.1244,2.3909960487365725,10,100,1.0,0,0.09,2293.05
22,0.1226,2.291225357437134,10,100,1.0,0,0.09,2293.05
23,0.1262,2.3109233554840087,10,100,1.0,0,0.09,2293.05
24,0.1321,2.2672389125823975,10,100,1.0,0,0.11,2293.05
25,0.1326,2.296752575683594,10,100,1.0,0,0.09,2293.05
26,0.1469,2.2810409942626952,10,100,1.0,0,0.09,2293.05
27,0.1491,2.3050056983947753,10,100,1.0,0,0.09,2293.05
28,0.149,2.2881991161346438,10,100,1.0,0,0.09,2293.05
29,0.1187,2.2893090553283693,10,100,1.0,0,0.09,2293.05
30,0.1305,2.233509795379639,10,100,1.0,0,0.1,2293.05
31,0.1969,2.1642029523849486,10,100,1.0,0,0.13,2293.05
32,0.1522,2.2909502933502197,10,100,1.0,0,0.1,2293.05
33,0.1429,2.225621520233154,10,100,1.0,0,0.09,2293.05
34,0.1304,2.3911622150421143,10,100,1.0,0,0.08,2293.05
35,0.1876,2.1856022262573243,10,100,1.0,0,0.1,2293.05
36,0.1909,2.159534886932373,10,100,1.0,0,0.09,2293.05
37,0.252,2.0792670974731444,10,100,1.0,0,0.09,2293.05
38,0.2125,2.132419174194336,10,100,1.0,0,0.1,2293.05
39,0.1699,2.2499668020248413,10,100,1.0,0,0.09,2293.05
40,0.202,2.1247071670532227,10,100,1.0,0,0.09,2293.05
41,0.1546,2.24071042137146,10,100,1.0,0,0.1,2293.05
42,0.2055,2.091316623497009,10,100,1.0,0,0.1,2293.05
43,0.2224,2.085010538291931,10,100,1.0,0,0.1,2293.05
