round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.333258550262451,5,20,0.2,0,0.05,1995.52
2,0.1785,2.2800869873046876,5,20,0.2,0,0.18,1995.52
3,0.2248,2.1368481311798098,5,20,0.2,0,0.14,1995.52
4,0.1971,2.070370382118225,5,20,0.2,0,0.21,1995.52
5,0.2057,2.086787335205078,5,20,0.2,0,0.19,1995.52
6,0.2215,2.062075033950806,5,20,0.2,0,0.18,1995.52
7,0.1852,2.235143960571289,5,20,0.2,0,0.18,1995.52
8,0.2001,2.1687086153030397,5,20,0.2,0,0.18,1995.52
9,0.2251,2.033811013793945,5,20,0.2,0,0.19,1995.52
10,0.2011,2.071061025619507,5,20,0.2,0,0.31,1995.52
11,0.2771,1.9053418573379517,5,20,0.2,0,0.21,1995.52
12,0.2563,2.0344470989227297,5,20,0.2,0,0.28,1995.52
13,0.2857,1.9236642791748046,5,20,0.2,0,0.24,1995.52
14,0.283,1.9190143501281738,5,20,0.2,0,0.23,1995.52
15,0.32,1.8187984176635743,5,20,0.2,0,0.24,1995.52
