round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1374,2.3589747108459473,5,20,1.0,0,0.11,1963.36
2,0.1448,2.345229010772705,5,20,1.0,0,0.09,1963.36
3,0.1378,2.2782779891967775,5,20,1.0,0,0.09,1963.36
4,0.1845,2.2109267757415774,5,20,1.0,0,0.09,1963.36
5,0.1756,2.255696572494507,5,20,1.0,0,0.08,1963.36
6,0.279,2.0304717378616335,5,20,0.2871,0,0.44,1963.36
7,0.2471,1.998486177444458,5,20,0.2581,0,0.44,1963.36
8,0.2708,2.026296035385132,5,20,0.2494,1,0.4,1963.36
9,0.32,1.8336337482452392,5,20,0.2209,0,0.44,1963.36
10,0.3343,1.8572717060089112,5,20,0.2157,0,0.42,1963.36
11,0.3257,1.819290262413025,5,20,0.2114,0,0.49,1963.36
12,0.2568,1.871075233078003,5,20,0.228,1,0.45,1963.36
13,0.3168,1.7910512424468994,5,20,0.224,0,0.56,1963.36
14,0.3121,1.767905654335022,5,20,0.2206,0,0.68,1963.36
15,0.3354,1.7892612579345704,5,20,0.2179,0,0.43,1963.36
