round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.101,2.406644101715088,5,20,0.2,0,0.06,1995.86
2,0.1492,2.2847897064208986,5,20,0.2,0,0.15,1995.86
3,0.212,2.2411962661743163,5,20,0.2,0,0.14,1995.86
4,0.2261,1.999714613723755,5,20,0.2,0,0.22,1995.86
5,0.2089,2.004576256942749,5,20,0.2,0,0.22,1995.86
6,0.2327,1.9415835739135743,5,20,0.2,0,0.16,1995.86
7,0.3001,1.9143913179397583,5,20,0.2,0,0.23,1995.86
8,0.3169,1.783428092956543,5,20,0.2,0,0.18,1995.86
9,0.3161,1.8253736770629883,5,20,0.2,0,0.24,1995.86
10,0.2821,1.8649494228363037,5,20,0.2,0,0.23,1995.86
11,0.2846,1.9306044189453124,5,20,0.2,0,0.2,1995.86
12,0.3273,1.9012421020507813,5,20,0.2,0,0.24,1995.86
13,0.2823,1.8625671970367432,5,20,0.2,0,0.4,1995.86
14,0.3794,1.682630604171753,5,20,0.2,0,0.24,1995.86
15,0.3443,1.7306752307891846,5,20,0.2,0,0.23,1995.86
