round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.387363782119751,5,20,1.0,0,0.09,1918.11
2,0.1071,2.347223726272583,5,20,1.0,0,0.16,1930.39
3,0.1598,2.2464100856781006,5,20,1.0,0,0.07,1930.86
4,0.1706,2.3032201972961426,5,20,1.0,0,0.08,1932.73
5,0.2166,2.0648992336273193,5,20,1.0,0,0.09,1932.79
6,0.2137,2.0617122524261475,5,20,1.0,0,0.08,1932.91
7,0.2097,2.345643583679199,5,20,1.0,0,0.11,1933.02
8,0.2509,1.9995724452972412,5,20,1.0,0,0.07,1933.09
9,0.2506,2.000190379333496,5,20,1.0,0,0.07,1933.09
10,0.2981,1.7976669279098512,5,20,1.0,0,0.09,1933.09
11,0.322,1.8060836210250855,5,20,1.0,0,0.08,1933.15
12,0.2999,1.8980468706130982,5,20,1.0,0,0.08,1933.15
13,0.3083,1.9175933769226075,5,20,1.0,0,0.09,1933.15
14,0.3384,1.7068287143707275,5,20,1.0,0,0.07,1933.15
15,0.3633,1.6887577674865724,5,20,1.0,0,0.12,1933.15
