round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.317629590988159,10,100,1.0,0,0.22,1989.6
2,0.1017,2.372361878204346,10,100,1.0,0,0.12,1989.6
3,0.1011,2.3613187507629396,10,100,1.0,0,0.08,1989.6
4,0.1181,2.3299921459197996,10,100,1.0,0,0.08,1989.6
5,0.1001,2.315945910644531,10,100,1.0,0,0.08,1989.6
6,0.1,2.3878652778625487,10,100,1.0,0,0.08,1989.6
7,0.1,2.3775953159332275,10,100,1.0,0,0.08,1989.6
8,0.1,2.301367810058594,10,100,1.0,0,0.08,1989.6
9,0.1,2.461086159515381,10,100,1.0,0,0.1,1989.6
10,0.1,2.401967283630371,10,100,1.0,0,0.12,1989.6
11,0.1,2.3442572311401366,10,100,0.2611,1,1.33,1989.6
12,0.1,2.419333480834961,10,100,0.2597,2,1.26,1989.6
13,0.152,2.3179441474914553,10,100,0.2505,0,1.36,1989.6
14,0.1,2.336130069351196,10,100,0.2457,2,1.3,1989.6
15,0.1037,2.323686959838867,10,100,0.2369,0,1.45,1989.6
16,0.1064,2.345188034057617,10,100,0.2324,1,1.48,1989.6
17,0.1074,2.33767456741333,10,100,0.2238,1,1.52,1989.6
18,0.1534,2.28494833984375,10,100,0.2191,2,1.69,1989.6
19,0.1502,2.264159897994995,10,100,0.2104,0,1.41,1989.6
20,0.1574,2.2338307579040526,10,100,0.2018,0,2.31,1989.6
21,0.11,2.2788609375,10,100,0.1941,0,1.63,1989.6
22,0.1282,2.3029574653625486,10,100,0.1966,2,1.63,1989.6
23,0.1533,2.22456125831604,10,100,0.1992,1,1.52,1989.6
24,0.1269,2.2139145278930665,10,100,0.198,1,1.58,1989.6
25,0.1371,2.2083115139007568,10,100,0.1968,1,1.5,1989.6
26,0.1721,2.205746688079834,10,100,0.1916,1,1.63,1989.6
27,0.1851,2.137489419555664,10,100,0.1946,1,1.56,1989.6
28,0.158,2.167916714477539,10,100,0.1897,0,1.87,1989.6
29,0.1871,2.11997663192749,10,100,0.1884,0,1.63,1989.6
30,0.1985,2.1335255434036253,10,100,0.1872,0,2.29,1989.6
31,0.2041,2.0932710220336914,10,100,0.1863,1,2.75,1989.6
32,0.1745,2.1955844326019287,10,100,0.185,2,1.63,1989.6
33,0.2125,2.0602287406921387,10,100,0.1799,0,1.66,1989.6
34,0.2413,2.0883648658752443,10,100,0.1828,1,1.72,1989.6
35,0.2275,2.0914361349105834,10,100,0.1779,0,2.48,1989.6
36,0.2338,2.057650364685059,10,100,0.1851,3,1.63,1989.6
37,0.1912,2.1021390968322753,10,100,0.1804,1,1.69,1989.6
38,0.205,2.060079526138306,10,100,0.1796,0,2.42,1989.6
39,0.2426,2.054691499328613,10,100,0.1788,1,1.59,1989.6
40,0.2506,2.019250288581848,10,100,0.1781,0,1.54,1989.6
41,0.1623,2.1628381996154786,10,100,0.1811,2,3.12,1989.6
42,0.2708,2.0428844831466675,10,100,0.1764,0,2.27,1989.6
43,0.2095,2.0596655185699464,10,100,0.1758,1,2.35,1989.6
44,0.2592,2.028930326461792,10,100,0.1751,0,1.66,1989.6
45,0.2783,1.9790376852035523,10,100,0.1743,0,1.77,1989.6
46,0.275,2.0026783107757566,10,100,0.1694,0,1.64,1989.6
47,0.2458,2.0493932025909425,10,100,0.1644,1,1.73,1989.6
48,0.244,1.985149412727356,10,100,0.1679,2,1.84,1989.6
49,0.2549,1.9829825553894043,10,100,0.1669,0,1.59,1989.6
50,0.26,2.017210778617859,10,100,0.166,1,1.64,1989.6
51,0.2555,1.99781838054657,10,100,0.1613,1,1.65,1989.6
52,0.2683,2.0164975658416746,10,100,0.1606,0,2.63,1989.6
53,0.253,2.0004101009368895,10,100,0.16,0,2.94,1989.6
54,0.2231,2.1093869106292726,10,100,0.1673,2,1.69,1989.6
55,0.2551,2.0034137409210206,10,100,0.1667,0,1.77,1989.6
56,0.2659,1.9700829471588135,10,100,0.1661,0,1.87,1989.6
57,0.2659,1.9322754613876343,10,100,0.1697,2,1.6,1989.6
58,0.264,1.9381280406951904,10,100,0.1651,2,2.46,1989.6
59,0.2597,1.9074993831634521,10,100,0.1646,0,1.99,1989.6
60,0.2584,1.9349829013824462,10,100,0.1681,1,1.77,1989.6
61,0.2802,1.930706697845459,10,100,0.1676,1,2.81,1989.6
62,0.2931,1.8723768802642822,10,100,0.1671,2,1.73,1989.6
63,0.2685,1.9244490116119384,10,100,0.1706,1,3.24,1989.6
64,0.2681,1.970898348236084,10,100,0.1662,2,2.36,1989.6
65,0.26,1.9394609115600585,10,100,0.1696,1,1.58,1989.6
66,0.2977,1.889134008026123,10,100,0.1732,3,1.64,1989.6
67,0.2716,1.9044864269256592,10,100,0.1767,2,1.62,1989.6
68,0.3029,1.89477049369812,10,100,0.1762,1,2.13,1989.6
69,0.2658,1.9530183862686157,10,100,0.1759,1,1.63,1989.6
70,0.3045,1.886348070526123,10,100,0.1713,1,1.78,1989.6
71,0.3234,1.8417644817352294,10,100,0.1708,1,2.27,1989.6
72,0.2969,1.8672020122528077,10,100,0.1704,1,1.99,1989.6
73,0.2773,1.8906309089660644,10,100,0.1739,2,1.92,1989.6
74,0.3633,1.7811527751922607,10,100,0.1776,1,2.95,1989.6
75,0.3217,1.8115002532958984,10,100,0.1731,1,3.07,1989.6
76,0.3405,1.7760484390258788,10,100,0.1647,1,1.77,1989.6
77,0.3494,1.785993034362793,10,100,0.1643,2,1.65,1989.6
78,0.3469,1.7923684432983398,10,100,0.1679,2,1.77,1989.6
79,0.2815,1.9247682977676392,10,100,0.1635,0,1.98,1989.6
80,0.3437,1.8093991529464721,10,100,0.1631,1,1.65,1989.6
81,0.3036,1.8382358917236328,10,100,0.1627,0,2.8,1989.6
82,0.3414,1.795091067123413,10,100,0.1583,0,2.82,1989.6
83,0.3322,1.8111633337020874,10,100,0.15,2,2.15,1989.6
84,0.312,1.7869570991516113,10,100,0.1536,2,1.88,1989.6
85,0.3198,1.7926892625808717,10,100,0.1572,2,1.67,1989.6
86,0.3225,1.7961675212860106,10,100,0.1568,0,2.97,1989.6
87,0.3186,1.7980517738342285,10,100,0.1564,3,2.95,1989.6
88,0.3035,1.8390968343734742,10,100,0.1522,0,2.1,1989.6
89,0.364,1.771339695739746,10,100,0.1558,1,1.79,1989.6
90,0.375,1.740011417388916,10,100,0.1596,1,1.69,1989.6
91,0.3531,1.7739859678268433,10,100,0.1633,2,1.72,1989.6
92,0.3908,1.7391194549560547,10,100,0.163,0,2.91,1989.6
93,0.3577,1.77725103225708,10,100,0.1626,1,1.79,1989.6
94,0.3646,1.7283125007629394,10,100,0.1583,2,1.99,1989.6
95,0.3474,1.743831810760498,10,100,0.1579,1,1.77,1989.6
96,0.3433,1.766316943359375,10,100,0.1655,2,1.87,1989.6
97,0.3799,1.7145391216278076,10,100,0.1571,0,1.7,1989.6
98,0.411,1.6619225011825562,10,100,0.1607,2,1.91,1989.6
99,0.3986,1.6681105041503905,10,100,0.1564,0,3.11,1989.6
100,0.4053,1.6475794151306153,10,100,0.156,2,3.35,1989.6
