round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,,,10,100,1.0,0,0.2,1580.85
2,,,10,100,1.0,0,0.16,1588.5
3,,,10,100,1.0,0,0.2,1579.89
4,,,10,100,1.0,0,0.12,1590.04
5,0.1005,2.299469998550415,10,100,1.0,0,0.19,1581.64
6,,,10,100,1.0,0,0.2,1580.23
7,,,10,100,1.0,0,0.19,1578.22
8,,,10,100,1.0,0,0.15,1574.41
9,,,10,100,1.0,0,0.15,1578.85
10,0.115,2.2946857662200926,10,100,1.0,0,0.14,1576.37
11,,,10,100,1.0,0,0.16,1588.75
12,,,10,100,1.0,0,0.15,1587.74
13,,,10,100,1.0,0,0.1,1586.83
14,,,10,100,1.0,0,0.15,1582.38
15,0.1512,2.2781429096221926,10,100,1.0,0,0.15,1584.34
16,,,10,100,1.0,0,0.13,1587.35
17,,,10,100,1.0,0,0.11,1579.71
18,,,10,100,1.0,0,0.15,1590.64
19,,,10,100,1.0,0,0.15,1574.62
20,0.1696,2.22354527053833,10,100,1.0,0,0.17,1573.83
21,,,10,100,1.0,0,0.46,1589.32
22,,,10,100,1.0,0,0.12,1590.06
23,,,10,100,1.0,0,0.09,1589.47
24,,,10,100,1.0,0,0.08,1585.4
25,0.1795,2.184640153503418,10,100,1.0,0,0.14,1563.62
26,,,10,100,1.0,0,0.17,1577.33
27,,,10,100,1.0,0,0.15,1572.23
28,,,10,100,1.0,0,0.14,1574.71
29,,,10,100,1.0,0,0.15,1573.12
30,0.2187,2.156459990310669,10,100,1.0,0,0.19,1564.11
31,,,10,100,1.0,0,0.15,1568.29
32,,,10,100,1.0,0,0.14,1578.65
33,,,10,100,1.0,0,0.08,1568.22
34,,,10,100,1.0,0,0.1,1579.2
35,0.2382,2.106813242340088,10,100,1.0,0,0.1,1564.74
36,,,10,100,1.0,0,0.17,1578.6
37,,,10,100,1.0,0,0.17,1570.4
38,,,10,100,1.0,0,0.12,1568.14
39,,,10,100,1.0,0,0.15,1577.73
40,0.2863,1.9913325063705445,10,100,1.0,0,0.18,1564.49
41,,,10,100,1.0,0,0.14,1576.03
42,,,10,100,1.0,0,0.11,1576.86
43,,,10,100,1.0,0,0.11,1578.38
44,,,10,100,1.0,0,0.1,1578.52
45,0.3029,1.9356335649490357,10,100,1.0,0,0.08,1573.78
46,,,10,100,1.0,0,0.16,1585.22
47,,,10,100,1.0,0,0.14,1570.19
48,,,10,100,1.0,0,0.14,1568.46
49,,,10,100,1.0,0,0.11,1577.8
50,0.3086,1.925785264968872,10,100,1.0,0,0.18,1574.16
51,,,10,100,1.0,0,0.18,1570.89
52,,,10,100,1.0,0,0.14,1568.7
53,,,10,100,1.0,0,0.11,1574.24
54,,,10,100,1.0,0,0.14,1569.32
55,0.3549,1.806907484436035,10,100,1.0,0,0.14,1571.36
56,,,10,100,1.0,0,0.12,1577.29
57,,,10,100,1.0,0,0.19,1574.23
58,,,10,100,1.0,0,0.11,1568.66
59,,,10,100,1.0,0,0.2,1568.26
60,0.3634,1.7635144714355468,10,100,1.0,0,0.16,1548.0
61,,,10,100,1.0,0,0.12,1542.89
62,,,10,100,1.0,0,0.14,1557.56
63,,,10,100,1.0,0,0.14,1557.56
64,,,10,100,1.0,0,0.14,1542.84
65,0.3933,1.6859806730270386,10,100,1.0,0,0.13,1538.05
66,,,10,100,1.0,0,0.23,1546.17
67,,,10,100,1.0,0,0.15,1552.41
68,,,10,100,1.0,0,0.15,1545.79
69,,,10,100,1.0,0,0.15,1552.54
70,0.4092,1.6506313709259033,10,100,1.0,0,0.17,1538.66
71,,,10,100,1.0,0,0.16,1550.53
72,,,10,100,1.0,0,0.18,1550.86
73,,,10,100,1.0,0,0.13,1544.96
74,,,10,100,1.0,0,0.15,1550.7
75,0.419,1.620617401123047,10,100,1.0,0,0.12,1536.93
76,,,10,100,1.0,0,0.12,1542.53
77,,,10,100,1.0,0,0.11,1548.21
78,,,10,100,1.0,0,0.11,1542.73
79,,,10,100,1.0,0,0.09,1549.21
80,0.4409,1.5603500221252442,10,100,1.0,0,0.12,1539.61
81,,,10,100,1.0,0,0.15,1543.46
82,,,10,100,1.0,0,0.15,1554.02
83,,,10,100,1.0,0,0.11,1545.46
84,,,10,100,1.0,0,0.12,1555.66
85,0.4398,1.564678414916992,10,100,1.0,0,0.22,1540.23
86,,,10,100,1.0,0,0.13,1548.2
87,,,10,100,1.0,0,0.11,1550.65
88,,,10,100,1.0,0,0.19,1556.51
89,,,10,100,1.0,0,0.16,1543.26
90,0.4489,1.5242052125930785,10,100,1.0,0,0.11,1538.29
91,,,10,100,1.0,0,0.16,1541.79
92,,,10,100,1.0,0,0.14,1542.29
93,,,10,100,1.0,0,0.12,1542.61
94,,,10,100,1.0,0,0.16,1543.2
95,0.4619,1.5046103895187377,10,100,1.0,0,0.14,1538.55
96,,,10,100,1.0,0,0.2,1543.77
97,,,10,100,1.0,0,0.16,1552.94
98,,,10,100,1.0,0,0.17,1541.98
99,,,10,100,1.0,0,0.16,1544.29
100,0.4619,1.4843186265945434,10,100,1.0,0,0.11,1546.37
