round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.317629590988159,10,100,1.0,0,0.06,1989.5
2,0.1017,2.372361878204346,10,100,1.0,0,0.09,1989.5
3,0.1011,2.3613187507629396,10,100,1.0,0,0.09,1989.5
4,0.1181,2.3299921459197996,10,100,1.0,0,0.07,1989.5
5,0.1001,2.315945910644531,10,100,1.0,0,0.07,1989.5
6,0.1,2.3878652778625487,10,100,1.0,0,0.07,1989.5
7,0.1,2.3775953159332275,10,100,1.0,0,0.07,1989.5
8,0.1,2.301367810058594,10,100,1.0,0,0.08,1989.5
9,0.1,2.461086159515381,10,100,1.0,0,0.07,1989.5
10,0.1,2.401967283630371,10,100,1.0,0,0.11,1989.5
11,0.1048,2.3737129180908205,10,100,1.0,0,0.08,1989.5
12,0.1,2.2992332920074463,10,100,1.0,0,0.07,1989.5
13,0.1005,2.3361408882141115,10,100,1.0,0,0.08,1989.5
14,0.1,2.3178617004394533,10,100,1.0,0,0.09,1989.5
15,0.1003,2.3307185314178467,10,100,1.0,0,0.07,1989.5
16,0.1015,2.3404719635009767,10,100,1.0,0,0.11,1989.5
17,0.1575,2.2704260795593263,10,100,1.0,0,0.11,1989.5
18,0.1,2.3936702671051027,10,100,1.0,0,0.07,1989.5
19,0.1524,2.3158393321990967,10,100,1.0,0,0.07,1989.5
20,0.1393,2.295640542984009,10,100,1.0,0,0.07,1989.5
21,0.1258,2.297101051712036,10,100,1.0,0,0.07,1989.5
22,0.1434,2.2431709644317626,10,100,1.0,0,0.12,1989.5
23,0.1441,2.3190427989959717,10,100,1.0,0,0.08,1989.5
24,0.1688,2.2204891693115236,10,100,1.0,0,0.11,1989.5
25,0.161,2.218569100570679,10,100,1.0,0,0.07,1989.5
26,0.1905,2.170627359008789,10,100,1.0,0,0.09,1989.5
27,0.1436,2.305175894165039,10,100,1.0,0,0.11,1989.5
28,0.1371,2.1949487854003906,10,100,1.0,0,0.07,1989.5
29,0.1966,2.110849728393555,10,100,1.0,0,0.07,1989.5
30,0.1622,2.1948395095825197,10,100,1.0,0,0.07,1989.5
31,0.182,2.1898505729675293,10,100,1.0,0,0.07,1989.5
32,0.2062,2.1159529846191405,10,100,1.0,0,0.07,1989.5
33,0.2038,2.1070338790893555,10,100,1.0,0,0.1,1989.5
34,0.1783,2.1510483516693117,10,100,1.0,0,0.1,1989.5
35,0.2233,2.0691538846969606,10,100,1.0,0,0.07,1989.5
36,0.1974,2.163418320465088,10,100,1.0,0,0.07,1989.5
37,0.2137,2.0844082717895507,10,100,1.0,0,0.09,1989.5
38,0.2451,2.0993949169158936,10,100,1.0,0,0.1,1989.5
39,0.2226,2.079432446098328,10,100,1.0,0,0.12,1989.5
40,0.2226,2.0397426223754884,10,100,1.0,0,0.07,1989.5
41,0.2527,2.0352476753234865,10,100,1.0,0,0.07,1989.5
42,0.2268,2.0361216072082517,10,100,1.0,0,0.09,1989.5
43,0.2128,2.08042004776001,10,100,1.0,0,0.07,1989.5
44,0.2225,2.0485143964767456,10,100,1.0,0,0.07,1989.5
45,0.2486,1.9961991966247559,10,100,1.0,0,0.07,1989.5
46,0.2529,2.005434334754944,10,100,1.0,0,0.07,1989.5
47,0.2329,2.065605081367493,10,100,1.0,0,0.07,1989.5
48,0.2971,1.9859764568328857,10,100,1.0,0,0.07,1989.5
49,0.2608,1.981324541091919,10,100,1.0,0,0.1,1989.5
50,0.2286,1.9835926557540893,10,100,1.0,0,0.1,1989.5
51,0.1906,2.0955121746063234,10,100,1.0,0,0.07,1989.5
52,0.2411,2.0303483491897585,10,100,1.0,0,0.07,1989.5
53,0.2376,2.076407075691223,10,100,1.0,0,0.07,1989.5
54,0.2666,1.9833305025100707,10,100,1.0,0,0.07,1989.5
55,0.2582,1.9319873676300048,10,100,1.0,0,0.07,1989.5
56,0.2268,2.034758629608154,10,100,1.0,0,0.07,1989.5
57,0.2752,2.0112534786224363,10,100,1.0,0,0.07,1989.5
58,0.295,1.9331661754608154,10,100,1.0,0,0.12,1989.5
59,0.225,1.9950855659484863,10,100,1.0,0,0.07,1989.5
60,0.2798,1.9473592798233033,10,100,1.0,0,0.07,1989.5
61,0.2727,1.9890145673751831,10,100,1.0,0,0.09,1989.5
62,0.2919,1.937093898010254,10,100,1.0,0,0.07,1989.5
63,0.334,1.8538031158447266,10,100,1.0,0,0.07,1989.5
64,0.2807,1.894223529624939,10,100,1.0,0,0.07,1989.5
65,0.2965,1.8648189933776855,10,100,1.0,0,0.07,1989.5
66,0.3028,1.8248524322509765,10,100,1.0,0,0.08,1989.5
67,0.2469,1.9530867580413818,10,100,1.0,0,0.07,1989.5
68,0.2483,1.9191056035995484,10,100,1.0,0,0.08,1989.5
69,0.3164,1.82876750125885,10,100,1.0,0,0.09,1989.5
70,0.3081,1.8247883743286133,10,100,1.0,0,0.07,1989.5
71,0.3158,1.7955630966186524,10,100,1.0,0,0.12,1989.5
72,0.3549,1.7603750762939454,10,100,1.0,0,0.09,1989.5
73,0.2987,1.8180525661468505,10,100,1.0,0,0.09,1989.5
74,0.3034,1.8725814710617066,10,100,1.0,0,0.12,1989.5
75,0.3502,1.750933571243286,10,100,1.0,0,0.07,1989.5
76,0.3326,1.7949210308074952,10,100,1.0,0,0.07,1989.5
77,0.3193,1.823799101448059,10,100,1.0,0,0.11,1989.5
78,0.3844,1.735264367866516,10,100,1.0,0,0.09,1989.5
79,0.2892,1.879846410369873,10,100,1.0,0,0.08,1989.5
80,0.315,1.799326393890381,10,100,1.0,0,0.07,1989.5
