round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1374,2.3589747108459473,5,20,1.0,0,0.07,1962.71
2,0.1448,2.345229010772705,5,20,1.0,0,0.08,1962.82
3,0.1378,2.2782779891967775,5,20,1.0,0,0.08,1962.82
4,0.1845,2.2109267757415774,5,20,1.0,0,0.08,1962.93
5,0.1756,2.255696572494507,5,20,1.0,0,0.08,1962.93
6,0.2164,2.0729467134475708,5,20,1.0,0,0.08,1963.04
7,0.301,1.920504483795166,5,20,1.0,0,0.1,1963.04
8,0.2593,2.062957876586914,5,20,1.0,0,0.07,1963.16
9,0.2895,1.9062717544555665,5,20,1.0,0,0.08,1963.16
10,0.2562,2.0121656856536867,5,20,1.0,0,0.08,1963.16
11,0.2928,1.904118317604065,5,20,1.0,0,0.08,1963.16
12,0.2967,1.8979851261138916,5,20,1.0,0,0.08,1963.16
13,0.3189,1.737804496383667,5,20,1.0,0,0.11,1963.28
14,0.3329,1.751983465385437,5,20,1.0,0,0.09,1963.28
15,0.3469,1.7577700225830077,5,20,1.0,0,0.08,1963.28
