round,test_accuracy,test_loss,num_selected,total_clients,epsilon,change_events,selection_time_ms,server_memory_mb
1,0.1,2.3071969734191895,10,100,1.0,0,0.26,1988.96
2,0.1176,2.306991603088379,10,100,1.0,0,0.14,1988.96
3,0.1,2.358441877746582,10,100,1.0,0,0.1,1988.96
4,0.1,2.341103656768799,10,100,1.0,0,0.08,1988.96
5,0.1,2.358663730621338,10,100,1.0,0,0.13,1988.96
6,0.1,2.3585343559265137,10,100,1.0,0,0.1,1988.96
7,0.1,2.3682673168182373,10,100,1.0,0,0.08,1988.96
8,0.1,2.376885079956055,10,100,1.0,0,0.08,1988.96
9,0.1,2.4082329841613768,10,100,1.0,0,0.1,1988.96
10,0.1421,2.3492661136627198,10,100,1.0,0,0.08,1988.96
11,0.1,2.370226636505127,10,100,0.2712,0,1.17,1988.96
12,0.1,2.3114323879241945,10,100,0.2617,0,1.54,1988.96
13,0.1,2.359156932067871,10,100,0.2526,0,1.23,1988.96
14,0.1168,2.3289028732299806,10,100,0.2518,2,1.92,1988.96
15,0.1006,2.3121815196990965,10,100,0.2432,0,2.27,1988.96
16,0.1019,2.299567887878418,10,100,0.2424,2,1.47,1988.96
17,0.1889,2.1907591850280763,10,100,0.2339,0,1.34,1988.96
18,0.1683,2.1858443153381346,10,100,0.2294,3,1.37,1988.96
19,0.1778,2.181773567199707,10,100,0.2252,1,1.42,1988.96
20,0.1793,2.1699891704559326,10,100,0.217,1,1.43,1988.96
21,0.1847,2.156212699508667,10,100,0.213,1,1.45,1988.96
22,0.2213,2.10792335395813,10,100,0.2048,1,1.58,1988.96
23,0.2211,2.129597658920288,10,100,0.2012,2,1.46,1988.96
24,0.2285,2.125600057220459,10,100,0.1998,1,1.51,1988.96
25,0.1881,2.1804296419143676,10,100,0.1985,1,1.49,1988.96
26,0.214,2.115372424697876,10,100,0.1935,2,2.32,1988.96
27,0.2148,2.1075477407455443,10,100,0.1964,1,2.77,1988.96
28,0.243,2.1330033626556397,10,100,0.1915,2,1.62,1988.96
29,0.2062,2.080701611328125,10,100,0.1906,1,1.52,1988.96
30,0.2281,2.1277450546264647,10,100,0.1898,0,1.56,1988.96
31,0.2184,2.0928774467468263,10,100,0.1888,1,1.58,1988.96
32,0.2289,2.1339193586349485,10,100,0.1877,2,1.56,1988.96
33,0.1778,2.191878997802734,10,100,0.1908,3,1.53,1988.96
34,0.2,2.1298663795471193,10,100,0.194,1,1.53,1988.96
35,0.1912,2.0805702333450315,10,100,0.1893,1,1.67,1988.96
36,0.2492,2.040405212020874,10,100,0.1884,1,1.57,1988.96
37,0.2451,2.0635068420410154,10,100,0.1878,1,1.56,1988.96
38,0.2146,2.1369098152160646,10,100,0.191,2,1.93,1988.96
39,0.2045,2.1053996994018553,10,100,0.1942,3,2.35,1988.96
40,0.253,2.042469529724121,10,100,0.1934,1,1.69,1988.96
41,0.2157,2.0990960988998415,10,100,0.1929,0,1.64,1988.96
42,0.2376,2.07557228012085,10,100,0.1924,3,1.53,1988.96
43,0.1817,2.1101508068084716,10,100,0.1878,1,1.75,1988.96
44,0.261,2.0271100536346434,10,100,0.1871,0,1.65,1988.96
45,0.1815,2.181914801025391,10,100,0.1864,2,1.54,1988.96
46,0.2026,2.0809517339706423,10,100,0.1855,0,1.55,1988.96
47,0.1948,2.1158927200317383,10,100,0.1847,1,1.56,1988.96
48,0.2066,2.092172137069702,10,100,0.1799,2,1.65,1988.96
49,0.2255,2.0406098941802977,10,100,0.171,1,1.55,1988.96
50,0.218,2.081387662696838,10,100,0.1743,1,2.37,1988.96
51,0.2404,2.0349265995025636,10,100,0.1815,3,2.38,1988.96
52,0.214,2.167242797088623,10,100,0.177,2,1.58,1988.96
53,0.2091,2.1322803268432615,10,100,0.1764,1,1.63,1988.96
54,0.2051,2.0713987102508544,10,100,0.1758,0,1.58,1988.96
55,0.2183,2.0308860786437988,10,100,0.1753,2,1.69,1988.96
56,0.253,2.0200648353576662,10,100,0.1748,1,1.85,1988.96
57,0.2702,1.9660835498809814,10,100,0.1743,1,1.62,1988.96
58,0.235,1.9796942255020142,10,100,0.1736,2,2.74,1988.96
59,0.2152,2.0426786108016968,10,100,0.1771,1,1.76,1988.96
60,0.2715,1.9579112386703492,10,100,0.1806,1,2.05,1988.96
61,0.2843,1.9470516689300537,10,100,0.1761,2,1.69,1988.96
62,0.2578,1.919607428741455,10,100,0.1755,2,2.35,1988.96
63,0.2837,1.9033671453475953,10,100,0.1789,1,2.4,1988.96
64,0.2978,1.8816023530960082,10,100,0.1783,0,2.11,1988.96
65,0.2889,1.861974105834961,10,100,0.1778,4,1.77,1988.96
66,0.295,1.856672477722168,10,100,0.1733,0,1.68,1988.96
67,0.2838,1.9421903739929198,10,100,0.1728,1,1.77,1988.96
68,0.2896,1.898702575111389,10,100,0.1722,0,1.6,1988.96
69,0.2948,1.8613203952789306,10,100,0.1676,3,1.66,1988.96
70,0.2693,1.9785886402130126,10,100,0.167,0,1.61,1988.96
71,0.304,1.9064226688385009,10,100,0.1624,1,2.27,1988.96
72,0.3104,1.9102267608642578,10,100,0.1619,1,1.64,1988.96
73,0.2856,1.8986363193511964,10,100,0.1654,2,1.67,1988.96
74,0.2882,1.8608439289093017,10,100,0.1689,2,1.61,1988.96
75,0.278,1.8691354875564574,10,100,0.1644,0,2.44,1988.96
76,0.3035,1.8479641536712645,10,100,0.1638,1,2.64,1988.96
77,0.3242,1.7931961662292482,10,100,0.1633,3,1.69,1988.96
78,0.286,1.873991582107544,10,100,0.1628,0,1.62,1988.96
79,0.289,1.9025265127182007,10,100,0.1624,1,1.8,1988.96
80,0.3142,1.8657155151367188,10,100,0.1618,1,1.68,1988.96
81,0.2871,1.8774564800262452,10,100,0.1614,1,1.72,1988.96
82,0.2841,1.9330318202972412,10,100,0.1649,2,1.85,1988.96
83,0.2908,1.824071807861328,10,100,0.1686,2,1.64,1988.96
84,0.3155,1.7887311317443848,10,100,0.1642,0,1.98,1988.96
85,0.3369,1.7830518901824952,10,100,0.1679,2,1.66,1988.96
86,0.3237,1.8045436466217042,10,100,0.1676,2,1.7,1988.96
87,0.2924,1.8110272399902343,10,100,0.1673,1,2.72,1988.96
88,0.3071,1.813631893157959,10,100,0.167,0,2.5,1988.96
89,0.323,1.7850825771331786,10,100,0.1626,0,1.69,1988.96
90,0.3033,1.8145091360092163,10,100,0.1622,3,1.66,1988.96
91,0.335,1.7471929683685303,10,100,0.1698,2,1.79,1988.96
92,0.3358,1.7690140140533448,10,100,0.1654,1,2.29,1988.96
93,0.2818,1.813944407272339,10,100,0.157,0,1.66,1988.96
94,0.3296,1.7250053977966309,10,100,0.1608,2,1.69,1988.96
95,0.3042,1.7962562057495117,10,100,0.1565,1,1.69,1988.96
96,0.3073,1.7942214942932129,10,100,0.1561,0,1.69,1988.96
97,0.372,1.6978197074890136,10,100,0.1557,0,1.68,1988.96
98,0.3476,1.730753893661499,10,100,0.1591,1,1.9,1988.96
99,0.358,1.7306722965240477,10,100,0.1627,2,2.69,1988.96
100,0.3256,1.7778325492858886,10,100,0.1623,3,2.54,1988.96
